,id,friends_count,favourites_count,listed_count,url,default_profile,default_profile_image,geo_enabled,profile_image_url,profile_use_background_image,profile_background_image_url_https,profile_image_url_https,profile_background_tile,profile_background_image_url,is_translator,follow_request_sent,protected,verified,notifications,description,contributors_enabled,followers_count,following,statuses_count,ff_ratio,age,following_rate,tweet_rate,mobile_ratio,website_ratio,third_ratio,other_ratio,bidirectional_links,eigenvector,pagerank,reputation,url_ratio,url_unique_ratio,hashtag_ratio,username_ratio,username_unique_ratio,similarity_ratio_1,similarity_ratio_2,tweet_time_sum,tweet_time_mean,tweet_time_max,tweet_time_min,no_tweet,label,label_model
22,2306734465,677.0,293.0,12.0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,19,0,19.0,677.0,314.0,35.6315789474,1210.0,0.559504132231,7.60975609756,0.0,1.0,0.0,0.0,0.0,0.0,4.54e-07,0.024216524,0.05,0.005,0.25,1.0,0.085,0.210169186337,0.0057826790557,23565286.0,118418.5226,9140688.0,12.0,0,fake_users,Fake
23,2244305300,1106.0,929.0,30.0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,17,0,186.0,1106.0,1194.0,5.94623655914,1251.0,0.884092725819,9.23622047244,0.0,1.0,0.0,0.0,0.003549246,1.23e-05,3.11e-08,0.139037433,0.09,0.015,0.55,1.0,0.205,0.169441321507,0.00621155588739,45736256.0,229830.4322,25523776.0,6.0,0,fake_users,Fake
24,2533455368,1111.0,1487.0,41.0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,15,0,21.0,1111.0,1669.0,52.9047619048,1084.0,1.02490774908,15.9514563107,0.0,1.0,0.0,0.0,0.000877193,0.0,5.54e-07,0.018087855,0.075,0.005,0.45,1.0,0.11,0.182164130449,0.00718267507552,10576793.0,53149.71357,1776673.0,8.0,0,fake_users,Fake
25,2238934664,582.0,1835.0,4.0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,7,0,40.0,582.0,1997.0,14.55,1254.0,0.464114832536,16.1176470588,0.0,0.999544003648,0.0,0.000455996352029,0.0,0.0,0.0,1.0,0.0757575757576,0.010101010101,0.7,1.0,0.121212121212,0.196470598926,0.00608275655584,1175853.0,5999.25,70938.0,5.0,0,fake_users,Fake
26,2478057338,643.0,0.0,0.0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,6,0,19.0,643.0,22.0,33.8421052632,1108.0,0.580324909747,9.29032258065,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.06,0.005,0.5,0.95,0.1,0.198763634563,0.00775455087877,986410.0,4956.834171,74315.0,3.0,0,fake_users,Fake
27,3319599849,922.0,20.0,1.0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,7,0,28.0,922.0,30.0,32.9285714286,706.0,1.3059490085,1.11538461538,0.0,1.0,0.0,0.0,0.00212766,0.0,6.79e-07,0.026915114,0.206896551724,0.103448275862,0.45,1.0,1.55172413793,0.196008403361,0.0121775188171,13213106.0,471896.6429,2482152.0,3647.0,0,fake_users,Fake
28,2523408954,324.0,0.0,0.0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,16,0,23.0,324.0,26.0,14.0869565217,1088.0,0.297794117647,2.36363636364,0.0,1.0,0.0,0.0,0.002967359,0.0,5.54e-07,0.058659218,0.192307692308,0.0384615384615,0.15,0.25,0.269230769231,0.0698507462687,0.00152646343882,31323931.0,1252957.24,19459883.0,17.0,0,fake_users,Fake
29,2305155996,714.0,0.0,0.0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,15,0,16.0,714.0,36.0,44.625,1211.0,0.589595375723,1.7619047619,0.0,1.0,0.0,0.0,0.004048583,0.0,4.04e-07,0.01984127,0.351351351351,0.027027027027,0.4,0.8,0.513513513514,0.130568356375,0.00312467075068,35654185.0,990394.0278,8831017.0,17.0,0,fake_users,Fake
30,3203524509,910.0,15.0,0.0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,13,0,16.0,910.0,15.0,56.875,753.0,1.20849933599,1.0,0.0,1.0,0.0,0.0,0.002068252,0.0,4.04e-07,0.015274949,0.533333333333,0.133333333333,0.4,1.0,1.26666666667,0.171626984127,0.0332163145547,8636456.0,616889.7143,1549490.0,38901.0,0,fake_users,Fake
31,2493576289,647.0,0.0,0.0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,4,0,15.0,647.0,42.0,43.1333333333,1100.0,0.588181818182,7.71428571429,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.055,0.005,0.35,0.95,0.11,0.189394376568,0.00623514196301,1139552.0,5726.39196,71727.0,11.0,0,fake_users,Fake
32,3337658493,1118.0,1140.0,15.0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,15,0,51.0,1118.0,1340.0,21.9215686275,697.0,1.60401721664,13.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07,0.015,0.2,0.9,0.11,0.194565188286,0.00748082896117,825037.0,4145.914573,68516.0,10.0,0,fake_users,Fake
33,2422878728,559.0,0.0,0.0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,3,0,12.0,559.0,59.0,46.5833333333,1141.0,0.489921121823,2.80952380952,0.0,1.0,0.0,0.0,0.0,0.0,3.04e-07,0.017080745,0.0677966101695,0.0169491525424,0.2,0.3,0.186440677966,0.0686757461605,0.00436787662141,32743755.0,564547.5,14149200.0,17.0,0,fake_users,Fake
34,2394507019,990.0,1381.0,9.0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,20,0,1475.0,990.0,1590.0,0.671186440678,1157.0,0.85566119274,8.42105263158,0.0,1.0,0.0,0.0,0.003894839,0.0,3.39e-05,0.568849706,0.09,0.005,0.0,0.1,0.02,0.177496573778,0.0074026670728,1673046.0,8407.266332,313728.0,8.0,0,fake_users,Fake
35,3327966028,662.0,0.0,0.0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,16,0,2.0,662.0,0.0,331.0,702.0,0.94301994302,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,7.94e-08,0.002980626,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,fake_users,Fake
36,2827104434,599.0,581.0,13.0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,14,0,20.0,599.0,662.0,29.95,968.0,0.618801652893,-1.0,-1.0,-1.0,-1.0,-1.0,0.001666667,0.0,5.54e-07,0.033816425,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,fake_users,Fake
37,704409380540829700,591.0,0.0,0.0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,20,0,34.0,591.0,37.0,17.3823529412,443.0,1.33408577878,2.3125,0.0,1.0,0.0,0.0,0.001644737,0.0,8.54e-07,0.051482059,0.108108108108,0.027027027027,0.15,0.35,0.594594594595,0.099520383693,0.00284917391039,26777702.0,743825.0556,8708861.0,20.0,0,fake_users,Fake
38,3228567203,769.0,14.0,0.0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,14,0,36.0,769.0,55.0,21.3611111111,746.0,1.0308310992,1.36842105263,0.0,1.0,0.0,0.0,0.003731343,0.0,9.29e-07,0.042857143,0.307692307692,0.0576923076923,0.65,1.0,0.788461538462,0.112745098039,0.00549857167704,47949928.0,940194.6667,17224379.0,17.0,0,fake_users,Fake
39,2304919387,711.0,23.0,2.0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,3,0,14.0,711.0,103.0,50.7857142857,1211.0,0.587118084228,3.12121212121,0.0,1.0,0.0,0.0,0.002642008,0.0,4.04e-07,0.019430052,0.145631067961,0.0194174757282,0.35,1.0,0.271844660194,0.117663250271,0.00383577976103,34159929.0,334901.2647,5360290.0,10.0,0,fake_users,Fake
40,2551127270,1240.0,702.0,8.0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,21,0,110.0,1240.0,909.0,11.2727272727,1076.0,1.15241635688,8.40566037736,0.0,1.0,0.0,0.0,0.002375297,0.0,2.78e-06,0.080116533,0.085,0.01,0.5,0.8,0.12,0.172042708889,0.00722330618566,48429139.0,243362.5075,8212328.0,8.0,0,fake_users,Fake
41,3335494107,1037.0,273.0,1.0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,6,0,33.0,1037.0,354.0,31.4242424242,698.0,1.48567335244,6.25,0.0,1.0,0.0,0.0,0.00094162,1.13e-05,3.04e-08,0.027472527,0.075,0.01,0.55,1.0,0.165,0.189932792095,0.00858700592901,40733103.0,204688.9598,9297391.0,6.0,0,fake_users,Fake
42,3207536122,777.0,61.0,2.0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,30,0,19.0,777.0,49.0,40.8947368421,753.0,1.03187250996,1.54838709677,0.0,1.0,0.0,0.0,0.003792668,0.0,5.29e-07,0.024660912,0.145833333333,0.0625,0.4,1.0,0.895833333333,0.169464760638,0.0430661291292,17929830.0,381485.7447,3840774.0,8.0,0,fake_users,Fake
43,3324700577,931.0,1447.0,26.0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,20,0,48.0,931.0,1603.0,19.3958333333,703.0,1.32432432432,8.65921787709,0.0,1.0,0.0,0.0,0.001057082,0.0,1.15e-06,0.045408678,0.085,0.005,0.6,0.85,0.105,0.17912371451,0.00492052549385,12727672.0,63958.15075,2643170.0,8.0,0,fake_users,Fake
44,3183063474,623.0,644.0,17.0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,23,0,51.0,623.0,674.0,12.2156862745,746.0,0.835120643432,8.51282051282,0.0,1.0,0.0,0.0,0.003159558,0.0,1.25e-06,0.071847507,0.08,0.005,0.75,1.0,0.155,0.205613110747,0.00695167566542,7556713.0,37973.43216,2317810.0,8.0,0,fake_users,Fake
45,1879906050,1936.0,451.0,4.0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,16,0,45.0,1936.0,668.0,43.0222222222,1337.0,1.44801795064,5.2619047619,0.0,1.0,0.0,0.0,0.004044489,0.0,1.18e-06,0.022727273,0.08,0.01,0.2,0.8,0.08,0.168539159451,0.00732155719233,36204802.0,181933.6784,12675276.0,10.0,0,fake_users,Fake
46,2510455182,531.0,0.0,0.0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,2,0,21.0,531.0,26.0,25.2857142857,1093.0,0.48581884721,6.8125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.065,0.01,0.35,1.0,0.13,0.185897228076,0.00686776134982,16038365.0,80594.79899,4426664.0,5.0,0,fake_users,Fake
47,2474184582,662.0,0.0,0.0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,22,0,14.0,662.0,33.0,47.2857142857,1111.0,0.595859585959,2.53846153846,0.0,1.0,0.0,0.0,0.001488095,0.0,4.29e-07,0.023255814,0.181818181818,0.0606060606061,0.3,0.4,0.272727272727,0.0905172413793,0.00196024526839,31601583.0,987549.4688,7574456.0,17.0,0,fake_users,Fake
48,3184323896,740.0,1829.0,18.0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,10,0,34.0,740.0,2031.0,21.7647058824,745.0,0.993288590604,11.3005780347,0.0,1.0,0.0,0.0,0.003831418,0.0,8.54e-07,0.040441176,0.07,0.015,0.4,1.0,0.16,0.199174279065,0.00705359449858,5680158.0,28543.50754,2369259.0,9.0,0,fake_users,Fake
49,3259763976,740.0,1684.0,12.0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,21,0,30.0,740.0,1855.0,24.6666666667,688.0,1.07558139535,11.7398843931,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04,0.005,0.45,1.0,0.135,0.194634875483,0.00649507558888,1182732.0,5943.376884,75723.0,8.0,0,fake_users,Fake
50,520499857,285.0,841.0,2.0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,30,0,179.0,285.0,3688.0,1.59217877095,1894.0,0.150475184794,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,genuine,Genuine
51,595584728,183.0,2839.0,28.0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,2,0,1716.0,183.0,107625.0,0.106643356643,1812.0,0.100993377483,114.892857143,0.0,0.00900341508848,0.0270102452654,0.963986339646,0.305164319,0.0,5.53e-05,0.912164948,0.035,0.005,0.15,0.6,0.045,0.100489766524,0.0064666582114,112888.0,567.2763819,30780.0,6.0,0,genuine,Genuine
52,475550183,816.0,11833.0,3.0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,10,0,1243.0,816.0,19901.0,0.656476267096,1937.0,0.421270005163,4.2301369863,0.0,0.00485751295337,0.0,0.995142487047,0.82619339,0.000347201,5.91e-08,0.60243309,0.04,0.005,0.15,0.6,0.07,0.153008728636,0.0119527554051,7694507.0,38665.86432,426513.0,5.0,0,genuine,Genuine
53,2741318910,115.0,6294.0,23.0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,20,0,102.0,115.0,2315.0,1.12745098039,1003.0,0.114656031904,-1.0,-1.0,-1.0,-1.0,-1.0,0.330434783,0.0,2.58e-06,0.470046083,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,genuine,Genuine
54,392080330,376.0,6948.0,1.0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,2,0,470.0,376.0,13860.0,0.8,2040.0,0.18431372549,4.21475625823,0.0,0.0040637699281,0.0,0.995936230072,0.781333333,0.000113397,5.36e-08,0.551971326,0.045,0.005,0.1,0.7,0.06,0.170300213222,0.0113578102729,10134718.0,50928.23116,498743.0,7.0,0,genuine,Genuine
55,50598277,957.0,17.0,7.0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,8,0,332.0,957.0,1249.0,2.88253012048,2883.0,0.331945889698,1.89055472264,0.00237906423473,0.94448850119,0.0,0.0531324345757,0.238761239,0.0,8.53e-06,0.253542133,0.06,0.005,0.3,0.85,0.09,0.144814784783,0.0160183246927,18508141.0,93005.73367,902249.0,6.0,0,genuine,Genuine
56,552147716,6064.0,1182.0,28.0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,15,0,13378.0,6064.0,41174.0,0.453281506952,1861.0,3.25846319183,13.0991735537,0.0,0.0123028391167,0.0,0.987697160883,0.3056,0.000547962,5e-08,0.5,0.05,0.005,0.3,1.0,0.08,0.177170180466,0.0269097280277,4522383.0,22725.54271,450016.0,1.0,0,genuine,Genuine
57,1418869278,400.0,1064.0,1.0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,4,0,495.0,400.0,1036.0,0.808080808081,1468.0,0.272479564033,2.21336206897,0.0,0.016553067186,0.0,0.983446932814,0.859296482,0.0,2.94e-08,0.551296505,0.075,0.01,0.15,0.95,0.105,0.120122074129,0.0126683697774,41948068.0,210794.3116,3010206.0,2.0,0,genuine,Genuine
58,15084319,183.0,1815.0,13.0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,6,0,102.0,183.0,9741.0,1.79411764706,3262.0,0.0561005518087,4.79142011834,0.0,0.0595862920655,0.015745600494,0.924668107441,0.202185792,0.0,2.58e-06,0.357894737,0.055,0.005,0.1,0.15,0.02,0.0238071089392,0.000684154037635,4892789.0,24586.8794,222142.0,59.0,0,genuine,Genuine
59,2347768868,107.0,551.0,0.0,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,6,0,62.0,107.0,653.0,1.72580645161,1185.0,0.0902953586498,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,genuine,Genuine
60,2562390674,5495.0,361251.0,409.0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,18,0,4994.0,5495.0,359341.0,1.10032038446,1070.0,5.13551401869,80.2,0.0,1.0,0.0,0.0,0.5204,0.0,2.94e-08,0.499949995,0.07,0.005,0.0,0.65,0.065,0.174783223996,0.00957667014832,172268.0,865.6683417,73814.0,4.0,0,genuine,Genuine
61,72266911,120.0,2669.0,148.0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,14,0,284.0,120.0,2246.0,0.422535211268,2809.0,0.0427198291207,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,genuine,Genuine
62,61099098,910.0,7867.0,59.0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,2,0,1107.0,910.0,28671.0,0.822041553749,2849.0,0.31941031941,7.46635730858,0.0,0.00186393289842,0.0,0.998136067102,0.757142857,0.0,2.76e-05,0.548387097,0.035,0.005,0.35,0.2,0.035,0.122893130383,0.0060299337068,2517404.0,12650.27136,212150.0,2.0,0,genuine,Genuine
63,98199469,828.0,22603.0,60.0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,6,0,791.0,828.0,18042.0,1.04677623262,2705.0,0.306099815157,11.6836363636,0.747276688453,0.148459383754,0.0,0.104263927793,0.336459555,0.0,2e-05,0.483968542,0.06,0.01,0.1,0.7,0.07,0.12355063254,0.00689348894524,2793129.0,14035.82412,156247.0,2.0,0,genuine,Genuine
64,3150545196,14.0,24.0,0.0,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,6,0,9.0,14.0,73.0,1.55555555556,766.0,0.0182767624021,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,genuine,Genuine
65,372841412,275.0,4171.0,5.0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,21,0,421.0,275.0,56739.0,0.653206650831,2073.0,0.132657983599,16.7127659574,0.0,0.00477402928071,0.0,0.995225970719,0.675090253,0.0,2.94e-08,0.598550725,0.09,0.005,0.4,0.9,0.05,0.172137982489,0.00460401459689,1830402.0,9198.0,98158.0,0.0,0,genuine,Genuine
