,bidirectional_links,eigenvector,pagerank,reputation
12287842,0.424528301887,0.000771908150976,6.00161999112e-07,0.917381137958
12551742,0.495219885277,0.00124061097875,1.3509020004e-07,0.905305087815
12623352,0.25462962963,0.0,1.85636568058e-06,0.252595155709
12922462,0.631484794275,0.000452078640655,6.94668220858e-08,0.640283140283
13126372,0.18387776607,0.0,2.16021490855e-05,0.31231884058
13260592,0.341895482728,5.53312496521e-05,3.55253686325e-08,0.622408026756
13381912,0.21835443038,0.0,2.28034134752e-05,0.291479820628
13971722,0.272894898586,0.0,4.26743285874e-05,0.511558090663
13972932,0.192513368984,0.00124061097875,5.07201501502e-08,0.816726559948
14057516,0.204918032787,0.0,9.51442616464e-06,0.256601218687
14196068,0.571038251366,0.0,4.42259617574e-05,0.828330206379
14235705,0.198924731183,0.0,2.94427546484e-08,0.396756756757
14247395,0.388439306358,0.0,3.56669529811e-05,0.622105723023
14265485,0.536394723986,0.0,3.32143715189e-05,0.393121849985
14300066,0.947368421053,0.0,9.29272222214e-05,0.924302788845
14307043,0.42522756827,0.0,4.57275422445e-05,0.70366088632
14391096,0.542207792208,0.0,2.01255949399e-05,0.464968152866
14391111,0.2194,8.11359580101e-05,3.56536958831e-08,0.5
14443013,0.363520947948,0.00124061097875,6.87870510644e-08,0.67907103083
14492555,0.405797101449,0.0,1.50599690027e-06,0.299492385787
14522589,0.371369294606,0.0,1.9299725672e-05,0.615015974441
14558848,0.456842105263,0.0,1.59211695761e-05,0.572072072072
14573824,0.430656934307,0.000211151988583,5.14692800799e-08,0.760907504363
14587971,0.191884456671,0.0,2.66824964001e-05,0.422786820167
14626600,0.75956284153,0.000491778191975,7.4902780278e-08,0.877427997321
14716324,0.39966367713,0.0,2.56564164006e-05,0.364672364672
14721932,0.558758314856,0.0,1.25676398217e-05,0.526260504202
14739109,0.494178525226,0.000361265917011,5.09688841772e-08,0.504804612428
14764956,0.238255033557,0.0,3.2828671433e-06,0.303738317757
14791386,0.478273058593,0.000342160507938,6.70833347426e-08,0.58363487802
14807739,0.168316831683,0.0,2.94427546484e-08,0.24907063197
14824425,0.662921348315,0.0,1.76479871363e-05,0.887767969735
14851579,0.477528089888,0.0,1.02652164082e-05,0.696763202726
14865840,0.29541864139,0.0,3.57670583469e-05,0.530066815145
14905688,0.730941704036,0.0,2.94427546484e-08,0.876317249029
14962822,0.849246231156,0.0,1.47949842108e-05,0.747782002535
14969657,0.0688888888889,0.0,6.03576470293e-06,0.210526315789
14980820,0.00190597204574,0.00124061097875,1.63600355542e-07,0.760571950106
15016610,0.234567901235,0.0,9.13903104287e-06,0.529069767442
15044720,0.313370473538,0.0,9.51442616464e-06,0.34548769371
15084319,0.20218579235,0.0,2.58212958267e-06,0.357894736842
15097876,0.266228430567,0.0,1.64717490881e-05,0.350586979723
15224719,0.0858806404658,0.000117361798589,3.77515412398e-08,0.784436774396
15279707,0.488146551724,0.00025506961723,5.49591223658e-08,0.681099656357
15318630,0.302023121387,0.0,4.06722212713e-05,0.539893617021
15321243,0.264918032787,0.0,2.82341295701e-05,0.424962292609
15324749,0.429964539007,0.00124061097875,5.07201501502e-08,0.371937639198
15328663,0.832478632479,0.0,4.97818095596e-05,0.459334565619
15367428,0.273858921162,0.0,3.93355202103e-06,0.392947103275
15448383,0.0,3.64739627752e-05,3.22053030321e-08,0.733030347456
15530118,0.4,0.0,2.94427546484e-08,0.5703125
15595027,0.775735294118,8.26246911846e-05,4.55623290004e-08,0.714884696017
15682749,0.643776824034,0.0,1.21672183585e-05,0.675487465181
15805367,0.843205574913,0.0,9.18260631975e-05,0.927433628319
15809964,0.468423551757,0.00044537934137,4.93536284424e-08,0.508804664723
15833054,0.0,0.0,0.0,0.0
15871870,0.631683168317,0.0,8.3367159787e-05,0.687306501548
15914878,0.320123124279,0.0,2.94427546484e-08,0.357001484414
15927815,0.516632722335,0.0,2.94427546484e-08,0.490311418685
16043064,0.0,0.0,2.94427546484e-08,0.0
16109017,0.33484676504,0.0,2.05009900617e-05,0.481459682166
16142914,0.647201946472,0.0,2.42299149379e-05,0.701741654572
16180264,0.437601296596,0.0,3.82446661506e-05,0.712220149254
16257044,0.613756613757,0.0,8.48834616514e-06,0.472067039106
16303802,0.0837887067395,7.36922921376e-05,4.19781820018e-08,0.120192307692
16408909,0.167824074074,0.0,8.08792470192e-06,0.27150084317
16459227,0.411214953271,0.0,3.83344665522e-06,0.586872586873
16468451,0.644902634593,0.0,2.57815481079e-05,0.541009463722
16484437,0.37374749499,0.0,4.25491968802e-05,0.629959213941
16527716,0.233788395904,0.0,2.42048885965e-05,0.622422680412
16644246,0.526077097506,0.0,8.36321445788e-06,0.43023255814
16649518,0.372384937238,0.0,3.65826226507e-06,0.377604166667
16649872,0.508287292818,0.0,3.90852567958e-06,0.46130952381
16944013,0.34414556962,0.0,2.51308632302e-05,0.442434936039
16945428,0.39188069594,0.0,5.38110505332e-05,0.640345649583
16957615,0.149,0.0,0.00012516115001,0.5
17050665,0.174668028601,0.0,2.94427546484e-08,0.599918267266
17078096,0.390859891762,0.0,2.07262271348e-05,0.332128514056
17085112,0.178571428571,0.0,8.7636359211e-06,0.806004618938
17127177,0.237951807229,0.0,5.11582583394e-05,0.467826883444
17225810,0.192052980132,0.0,2.43197153396e-06,0.388663967611
17242852,0.379792746114,0.0,2.94427546484e-08,0.39819145619
17261097,0.488549618321,0.0,3.42404515184e-05,0.912550066756
17284137,0.4174,0.0,2.94427546484e-08,0.5
17332562,0.894837476099,0.0,2.31287559141e-05,0.638312586445
17372254,0.204807692308,0.0,2.20025705488e-05,0.457768508863
17436585,0.68691588785,0.0,0.000121432225134,0.764057331863
17455999,0.363636363636,0.0,3.99464573692e-05,0.644444444444
17507350,0.413657770801,0.0,6.02428202861e-05,0.653804347826
17520304,0.594222833563,0.000135474718879,3.79888276359e-08,0.637888095633
17557537,0.869000979432,0.0,0.00012516115001,0.550418317922
17608721,0.197530864198,0.0,2.94427546484e-08,0.269172932331
17671779,0.491847826087,0.0,4.30997763921e-05,0.609203539823
17718315,0.190740740741,0.0,9.26416275013e-06,0.405940594059
17748368,0.455696202532,0.0,5.42364983379e-05,0.713673805601
17749741,0.371145374449,0.000921029590622,2.89272158886e-07,0.600703605981
17801629,0.261220825853,0.0,3.56669529811e-05,0.389923329682
17852114,0.394557823129,0.0,3.2328144604e-06,0.465454545455
17889654,0.428571428571,0.0,4.20236437097e-05,0.781555659059
17890482,0.0910910910911,0.00124061097875,7.8423867682e-08,0.833472245374
17949945,0.157749077491,0.0,2.94427546484e-08,0.303789338471
17992531,0.4,0.0,2.65720860702e-06,0.5
18046941,0.303406998158,0.0,0.00012516115001,0.697155605131
18065895,0.348101265823,0.0,9.71463689625e-06,0.449477351916
18173213,0.159090909091,0.0,1.14915071393e-05,0.31156462585
18273041,0.322580645161,0.0,1.58711168932e-05,0.439888811675
18313402,0.627066115702,0.0,1.80484085995e-05,0.42654028436
18441380,0.43956043956,5.97974491756e-05,3.56570759846e-08,0.656671961875
18463828,0.583333333333,0.0,8.06289836047e-06,0.548717948718
18473173,0.877108433735,0.0,7.44577822304e-05,0.781808622503
18510639,0.603396603397,0.000264250138473,4.50411878947e-08,0.768661890455
18581153,0.106359649123,0.0,5.66036958116e-06,0.197889182058
18603088,0.716461203771,0.0,0.000113974375382,0.523935558113
18671285,0.446640316206,0.0,1.50452476253e-05,0.441501103753
18735790,0.385650224215,0.0,5.18486909359e-06,0.480186480186
18874774,0.231578947368,0.0,2.63218226557e-06,0.522613065327
18917949,0.407356321839,0.0,5.27349178508e-05,0.491941135249
18989002,0.00881488736533,0.0,0.00012516115001,0.830426839395
18995476,0.100877192982,0.0,8.51337250659e-06,0.33137829912
18997161,0.258595988539,0.0,2.13268593296e-05,0.378727191811
19190434,0.461538461538,0.0,1.57960378689e-05,0.419720186542
19254862,0.483709273183,0.0,1.23674290901e-05,0.55269058296
19300510,0.161038961039,0.0,8.46331982369e-06,0.46675900277
19325141,0.0,3.32483742304e-05,3.23211596862e-08,0.0
19335843,0.509915014164,0.0,8.73860957965e-06,0.496433666191
19368233,0.727272727273,0.0,2.88244568008e-06,0.721518987342
19406030,0.206349206349,0.0,2.03155007074e-06,0.388349514563
19478719,0.0,0.0,0.0,0.0
19557634,0.0353273669336,0.000342160507938,6.70833347426e-08,0.701951424961
19600027,0.188372093023,0.0,4.48413153295e-06,0.292763157895
19620476,0.4075,0.0,9.56447884754e-06,0.487836107554
19701419,0.213953488372,0.0,2.94427546484e-08,0.491725768322
19706832,0.525793650794,1.81129202897e-05,5.66481137604e-08,0.642299503194
19752959,0.0,0.0,0.0,0.0
19753816,0.0,0.0,0.0,0.0
19849696,0.430453879941,0.0,2.94427546484e-08,0.4185584563
19861856,0.419969512195,0.000364491505556,9.54220111768e-08,0.554044867437
20114963,0.326530612245,0.0,6.88666031227e-06,0.736559139785
20139449,0.768765133172,0.0,6.13189529685e-05,0.747786259542
20197815,0.8536121673,0.0,5.95420827255e-05,0.693294460641
20301520,0.134992458522,0.0,6.96173933662e-06,0.172800998129
20307019,0.51082958725,0.0,6.88769080868e-05,0.52924201616
20412275,0.188149053146,0.0,1.33935090896e-05,0.245969599263
20455924,0.298969072165,0.0,5.63534323971e-06,0.434951456311
20467948,0.102727272727,0.0,1.06656378714e-05,0.27868852459
20531552,0.6552,0.0,0.00012516115001,0.5
20849470,0.738461538462,0.0,5.78550128841e-06,0.779661016949
21026345,0.343511450382,0.0,5.81052762987e-06,0.638121546961
21127172,0.503617945007,0.0,1.74728027461e-05,0.502161383285
21131225,0.216911764706,0.0,9.23913640867e-06,0.575
21238673,0.0840773809524,0.0,5.91063299567e-06,0.148828372388
21253156,0.147540983607,0.0,2.90747202153e-06,0.385906040268
21281949,0.441712204007,0.00124061097875,5.07201501502e-08,0.55510534846
21345227,0.457221711132,0.0,9.24517217338e-05,0.531061259707
21356765,0.884341637011,0.000131752885943,4.74406331149e-08,0.898003629764
21388359,0.0714285714286,0.0,1.2307071443e-06,0.186046511628
21425831,0.456066945607,0.0,1.39440886015e-05,0.699371069182
21479698,0.986301369863,0.0,7.61242421435e-06,0.509243697479
21622362,0.630498533724,0.0,1.22172710414e-05,0.588164251208
21634018,0.021978021978,0.0,6.55101290927e-07,0.12077294686
21671968,0.214285714286,0.0,2.85741933863e-06,0.402135231317
21714748,0.0236822001528,0.0,2.48202421686e-06,0.0696517412935
21770069,0.2,0.0,0.000110896135383,0.980088495575
21959183,0.290896407394,0.0,6.64743793075e-05,0.480804056501
21965822,0.986206896552,7.51810253121e-05,5.1602208697e-08,0.518272425249
21969267,0.98431372549,4.29251398646e-05,5.39801708858e-08,0.526901669759
22010527,0.98985801217,0.00015879820528,5.4841928002e-08,0.558243727599
22015750,0.359949302915,0.0,4.78547812678e-05,0.446704067321
22020084,0.0546006066734,0.0,2.12267539638e-05,0.461328976035
22126409,0.0794430794431,0.0,2.94427546484e-08,0.144358794674
22173597,0.165517241379,0.0,4.25889445989e-06,0.225634178905
22201064,0.123966942149,0.0,3.60820958216e-06,0.191176470588
22207145,0.41312272175,0.0,2.13268593296e-05,0.508363201912
22278466,0.202806122449,0.0,2.2127702256e-05,0.360261117911
22437394,0.654545454545,0.0,8.91232183208e-05,0.970027247956
22437649,0.2722,0.0,7.43576768646e-05,0.372647427854
22578323,0.977401129944,0.0,6.13587006873e-06,0.579572446556
22600059,0.0857142857143,0.0,4.54890559318e-07,0.326923076923
22600734,0.948051948052,0.000144655240122,4.69947742071e-08,0.854990583804
22627606,0.0,0.0,0.0,0.0
22638250,0.229126213592,0.0,1.59962486005e-05,0.553339115351
22663627,0.986206896552,7.51810253121e-05,5.1602208697e-08,0.513422818792
22710614,0.0,0.0,0.0,0.0
22730174,0.978835978836,0.0,5.05973738633e-06,0.515384615385
22755015,0.336945812808,0.0,3.29641081044e-05,0.564564564565
22798846,0.302904564315,0.0,2.94427546484e-08,0.369659982563
22812325,0.300751879699,0.0,3.10768275314e-06,0.48046875
22909934,0.972868217054,9.25495790145e-05,6.23337790226e-08,0.618906942393
22930069,0.971074380165,0.0,9.36426811593e-06,0.606504065041
22936398,0.40395480226,0.0,3.32644242018e-05,0.42866365397
22951310,0.313725490196,0.000300724101248,6.50388419649e-08,0.471576589191
22994885,0.508438818565,0.00124061097875,5.11278295585e-08,0.75604734946
23026561,0.130171543895,0.0,0.00012516115001,0.557786702365
23132833,0.191449814126,0.0,1.24675344559e-05,0.480193236715
23227322,0.983122362869,4.98725613456e-05,5.21981873383e-08,0.587826086957
23258087,0.977777777778,0.0,6.78655494646e-06,0.6
23388629,0.0,0.0,0.0,0.0
23396217,0.205761316872,0.0,5.81052762987e-06,0.322175732218
23413533,0.866,6.20305489374e-05,4.25386465598e-08,0.543795620438
23444554,0.0,0.000304445934185,3.91587268157e-08,0.0
23498472,0.295384615385,0.000201475222949,5.52224971388e-08,0.417040358744
23567222,0.362030905077,0.0,1.6747038844e-05,0.595896520963
23571734,0.429104477612,0.0,2.94427546484e-08,0.403781979978
23748269,0.217261904762,0.0,3.98360470393e-06,0.31983805668
23749423,0.985,0.0,3.35647402992e-05,0.690721649485
23770754,0.337579617834,0.0,2.94427546484e-08,0.411985018727
23808818,0.24310002208,0.0,0.00012516115001,0.524714030853
23847948,0.102725366876,5.01206835414e-05,3.38665511363e-08,0.248818897638
23871022,0.428571428571,0.0,2.92852359111e-05,0.722943722944
24080811,0.866580310881,9.52789231678e-05,4.46161327801e-08,0.866250866251
24104971,0.331300813008,0.0,0.00012516115001,0.835561497326
24164443,0.537151702786,0.0,5.6964369556e-05,0.778842862034
24176877,0.485294117647,0.0,6.26954017484e-05,0.69710467706
24225015,0.972222222222,9.25495790145e-05,6.23337790226e-08,0.589576547231
24255637,0.528362183755,0.0,6.97528300376e-05,0.425928757071
24295753,0.865051903114,3.94514291242e-05,3.53073611692e-08,0.756529064869
24324483,0.970338983051,9.25495790145e-05,6.23337790226e-08,0.59169550173
24386710,0.33734939759,0.0,1.20568080285e-06,0.361538461538
24387166,0.971774193548,9.25495790145e-05,6.23337790226e-08,0.527619047619
24663107,0.303652968037,0.0,6.5112651905e-06,0.371592539455
24725275,0.194029850746,0.0,1.15562811995e-06,0.251396648045
24801407,0.118279569892,0.0,1.20568080285e-06,0.335714285714
24816799,0.893063583815,0.000214873821519,5.37150129164e-08,0.73984962406
24984561,0.302752293578,0.0,1.16666915294e-05,0.321576763485
25008278,0.976608187135,0.0,5.00968470343e-06,0.537837837838
25008627,0.985663082437,4.93763169541e-05,5.43446961567e-08,0.526315789474
25065500,0.972222222222,9.25495790145e-05,6.23337790226e-08,0.603773584906
25085431,0.296875,0.00124061097875,5.29329241138e-08,0.42600896861
25121744,0.310719834283,0.0,6.56234836981e-05,0.57579086116
25184645,0.423658155289,0.0,4.49517256595e-05,0.483306408185
25258953,0.744761904762,0.0,1.79733295751e-05,0.57729468599
25484842,0.22505800464,0.0,1.02151637253e-05,0.320724980299
25693756,0.307059629883,0.00124061097875,5.07201501502e-08,0.378355347252
25711830,0.170355731225,0.0,2.28534661581e-05,0.264962231261
25759948,0.429037520392,0.0,1.12162173833e-05,0.421698113208
25793082,0.789719626168,0.000214873821519,5.26172725927e-08,0.894085622371
25911628,0.518987341772,0.0,2.94427546484e-08,0.474209650582
25965427,0.372881355932,0.0,1.03152690911e-05,0.537254901961
26022358,0.89356277884,0.0,4.10726427345e-05,0.511062636335
26061230,0.546896551724,0.0,2.94427546484e-08,0.532710280374
26135125,0.567039106145,0.0,3.47910310303e-05,0.659857482185
26192354,0.3125,0.0,5.54995925123e-07,0.396226415094
26203719,0.548489666137,2.20828754217e-05,4.39750961047e-08,0.45775862069
26261259,0.324675324675,0.0,1.03049641269e-06,0.34188034188
26528107,0.0,3.77145737539e-05,4.66831232037e-08,0.0
26621229,0.477559607293,0.000145895851101,5.48135882491e-08,0.490168037183
27014940,0.16393442623,0.0,3.95857836248e-06,0.222379603399
27119540,0.906752411576,0.0,3.46408729816e-05,0.816410861865
27241975,0.182352941176,0.0,4.98465836198e-06,0.538043478261
27244453,0.147482014388,0.000135474718879,3.79888276359e-08,0.748643761302
27292659,0.579185520362,0.0,1.83987773798e-05,0.525411596278
27327680,0.4,4.71432171924e-06,3.40087307749e-08,0.65811965812
27372659,0.306320907618,0.000837908655046,8.48917424261e-08,0.524653312789
27422705,0.254079254079,0.0,4.65931592311e-06,0.301302931596
27493957,0.740506329114,0.0,9.23913640867e-06,0.699619771863
27570114,0.246376811594,0.0,9.51442616464e-06,0.578625954198
27582887,0.214285714286,0.0,1.67720651855e-05,0.959827833572
27611640,0.232258064516,0.0,4.48413153295e-06,0.534534534535
27679500,0.355140186916,0.0,3.00757738734e-06,0.526548672566
27746415,0.266209476309,0.0,1.88993042088e-05,0.319762510602
27762544,0.447916666667,0.0,1.84988827456e-05,0.719298245614
28063382,0.262405382675,0.0,1.09659539688e-05,0.268757687577
28088585,0.210391822828,0.0,8.28165802751e-05,0.58486562942
28298712,0.673774954628,0.0,2.94427546484e-08,0.57037037037
28363979,0.139240506329,0.0,6.05048608025e-07,0.225490196078
28414223,0.168377823409,0.0,6.93671299517e-06,0.361730013106
28433521,0.250353606789,0.0,7.56237153145e-06,0.298611111111
28588774,0.464646464646,0.0,6.33608080034e-06,0.56
28687359,0.835,0.000184851035833,4.48086375772e-08,0.5
28757342,0.0607082630691,0.0,1.73123397333e-06,0.102874432678
28758925,0.598214285714,0.0,5.08829685834e-05,0.501976284585
28845598,0.834090909091,0.0,2.04008846959e-05,0.649122807018
28962012,0.328671328671,0.0,3.88349933813e-06,0.518518518519
29115886,0.170526315789,0.0,1.11911910419e-05,0.319484240688
29267129,0.0,0.0,0.0,0.0
29293281,0.732903225806,0.0,8.96487714913e-05,0.822084481175
29396889,0.151351351351,0.000358040328466,4.12631030318e-08,0.421875
29485766,0.283333333333,0.0,1.2307071443e-06,0.444444444444
29536164,0.555910543131,0.0,1.06155851885e-05,0.57472826087
29710654,0.131433095804,0.0,2.94427546484e-08,0.291245791246
29745877,0.679648241206,0.000300972223444,1.50703016126e-07,0.62959516054
29770248,0.10615199035,0.0,3.3329198262e-06,0.137356919875
29867936,0.752,0.0,3.87952456625e-05,0.63902640264
30059111,0.133704735376,0.0,6.48623884905e-06,0.418152350081
30089873,0.165366614665,0.0,1.77230661606e-05,0.524480712166
30146653,0.13963963964,0.0,8.83871494546e-06,0.442211055276
30147416,0.807889759524,0.0,0.00012516115001,0.574646592346
30240322,0.15841223598,0.0,1.56458798202e-05,0.185163204748
30566308,0.613801452785,0.0,4.43761198061e-05,0.682063125481
30759478,0.244550408719,0.0,4.02467734667e-05,0.522601626016
30921247,0.982456140351,4.29251398646e-05,5.39801708858e-08,0.545816733068
31040071,0.236111111111,0.0,8.41326714079e-06,0.279399499583
31107779,0.136904761905,0.0,3.25784080185e-06,0.277419354839
31135311,0.209764918626,3.20077632517e-05,3.76843162007e-08,0.317283950617
31162918,0.331487889273,0.0,1.71224339658e-05,0.320958646617
31290927,0.36320754717,0.0,7.86268762886e-06,0.424694708277
31307539,0.0,0.000220332509825,4.24070513371e-08,0.0
31393396,0.900621118012,0.0,8.73860957965e-06,0.683693516699
32130104,0.345081967213,0.0,2.94427546484e-08,0.599737532808
32148675,0.1447944007,0.0,3.82196398091e-05,0.400314795383
32255772,0.5125,0.0,8.7135832382e-06,0.46452476573
32289927,0.330014224751,0.0,7.31210811694e-06,0.292756539235
32628646,0.341262580055,0.0,1.74978290876e-05,0.389726409827
32682158,0.127659574468,0.0,5.0494324222e-07,0.16814159292
32688131,0.624409979771,0.0,3.51413998106e-05,0.48613998614
32831822,0.962105263158,0.0,3.27388710313e-05,0.733445566779
32988810,0.504310344828,0.000142670262556,5.25249594049e-08,0.522633744856
33091144,0.229083665339,0.0,7.11189738533e-06,0.36050955414
33411297,0.0,5.65718606309e-05,5.02766491556e-08,0.0
33621311,0.173134328358,0.0,2.3679335426e-05,0.585139318885
33651270,0.272277227723,0.0,1.66469334782e-05,0.621722846442
33696967,0.374100719424,9.85045117125e-05,4.18623518099e-08,0.385499557913
33726503,0.297762478485,0.0,2.1126648598e-05,0.325986078886
33747826,0.344827586207,0.0,5.80022266574e-07,0.43137254902
33764583,0.424050632911,0.0,4.18381543554e-06,0.512345679012
33894397,0.216274089936,0.0,8.98887299416e-06,0.433939393939
33950491,0.438897168405,0.0,2.79838661556e-05,0.454249694998
33950570,0.488047808765,0.0,1.96751207938e-05,0.34264513313
33999110,0.335820895522,0.0,1.97501998182e-05,0.37030075188
34116023,0.0832,0.000693005292728,6.69672573401e-08,0.5
34160482,0.128767123288,0.0,1.95647104639e-06,0.174208144796
34308947,0.676470588235,0.0,6.81158128791e-06,0.570526315789
34580222,0.340329835082,0.0,9.43934714028e-06,0.360498561841
34742971,0.568181818182,0.0,5.74398700436e-05,0.881629515757
34897604,0.735294117647,0.0,4.83450031327e-06,0.738461538462
35377886,0.758569299553,0.0,3.29891344458e-05,0.495298984581
35558229,0.506493506494,0.0,9.95842290474e-05,0.962729912875
35941580,0.297356828194,0.0,1.3693825187e-05,0.286163522013
35942782,0.275423728814,0.000171948681654,4.96989861618e-08,0.355191256831
36080377,0.402945113788,0.0,1.46197998207e-05,0.438345864662
36174865,0.595459236326,0.0,4.56274368787e-05,0.652812611967
36174874,0.136842105263,0.0,2.00652372929e-06,0.293680297398
36234951,0.619909502262,0.0,1.53205373813e-05,0.58024691358
36286962,0.525477707006,0.0,8.35923968601e-05,0.841693975296
36381609,0.488745980707,0.0,1.01901373838e-05,0.566248256625
36559020,0.146496815287,0.0,3.13270909459e-06,0.283105022831
36874110,0.912195121951,0.0,2.55062583519e-05,0.712885154062
36897295,0.55,0.0,7.71252958015e-06,0.489633173844
37060280,0.146718146718,0.0,1.80631299768e-06,0.215151515152
37186955,0.26,0.0,1.50599690027e-06,0.37106918239
37200902,0.0,0.0,0.0,0.0
37204587,0.355421686747,0.0,8.03787201902e-06,0.658436213992
37369373,0.972549019608,9.25495790145e-05,6.23337790226e-08,0.558823529412
37407255,0.157587548638,0.00101606039159,1.03537537257e-07,0.906782734857
37733715,0.225053078556,0.0,4.98465836198e-06,0.295964125561
37794895,0.261089987326,0.0,1.49451422595e-05,0.430324909747
38023469,0.990723562152,0.00015879820528,5.4841928002e-08,0.567068273092
38040464,0.990689013035,0.00015879820528,5.4841928002e-08,0.537865748709
38052972,0.990671641791,0.00015879820528,5.4841928002e-08,0.538726333907
38069298,0.990403071017,0.00015879820528,5.4841928002e-08,0.542581211589
38069711,0.990421455939,0.00015879820528,5.4841928002e-08,0.586370839937
38077486,0.414455110107,0.0,3.26137393241e-05,0.423690205011
38082496,0.990689013035,0.0,1.60463012834e-05,0.54375531011
38107159,0.990654205607,0.00015879820528,5.4841928002e-08,0.546225614928
38191944,0.990740740741,0.00015879820528,5.4841928002e-08,0.530026109661
38199599,0.396551724138,0.0,6.63639689775e-06,0.602739726027
38236871,0.990384615385,0.00015879820528,5.4841928002e-08,0.532794249775
38433789,0.162601626016,0.0,1.21171656756e-05,0.79702970297
38679217,0.202272727273,0.0,3.40799885055e-06,0.234782608696
38788028,0.943025954843,0.0,0.00012516115001,0.513399733032
38962259,0.363877822045,0.000111654988087,3.68141847149e-08,0.315765561109
39030312,0.393805309735,0.0,4.80947397182e-06,0.458033573141
39220893,0.686111111111,0.00124061097875,5.07201501502e-08,0.502762430939
39232035,0.0,0.0,0.0,0.0
39260049,0.477855477855,0.0,2.94427546484e-08,0.489285714286
39588706,0.0,0.0,0.0,0.0
39720245,0.823529411765,0.0,2.67075227416e-05,0.641782059001
40008819,0.131455399061,0.0,1.50599690027e-06,0.216911764706
40108440,0.157439446367,0.0,8.6134778724e-06,0.372421281216
40219052,0.36862745098,0.0,7.76258226306e-06,0.547872340426
40247721,0.5,0.0,9.91484762786e-06,0.417989417989
40368888,0.966594045025,0.0,8.24161588119e-05,0.705076033412
40502358,0.517621145374,0.0,5.35357607772e-05,0.701904136573
40673360,0.160975609756,0.0,5.10979006923e-06,0.497549019608
40779066,0.0,0.0,0.0,0.0
40812882,0.3176,0.0,3.10871324955e-05,0.498193496588
40831469,0.788888888889,0.0,1.0090032018e-05,0.690721649485
40897354,0.976569540403,0.00124061097875,5.07201501502e-08,0.527533352257
40943105,0.990366088632,0.00015879820528,5.4841928002e-08,0.527322404372
40960802,0.990079365079,0.00015879820528,5.4841928002e-08,0.552397868561
41029820,0.976424361493,0.00015879820528,5.4841928002e-08,0.597310126582
41171426,0.125581395349,0.0,3.58318324071e-06,0.248251748252
41216470,0.707196029777,0.0,1.19419812854e-05,0.541524459613
41242157,0.435897435897,0.0,1.43695364062e-05,0.478696741855
41463548,0.222222222222,0.0,6.78655494646e-06,0.731707317073
41825429,0.1498,0.0,0.00012516115001,0.5
