,bidirectional_links,eigenvector,pagerank,reputation
13971722,0.272894898586,0.0,4.26173619145e-05,0.511558090663
13972932,0.192513368984,0.00125162638471,5.06524429759e-08,0.816726559948
14057516,0.204918032787,0.000225543074525,3.85256932685e-08,0.256601218687
14235705,0.198924731183,0.0,2.94034510242e-08,0.396756756757
14247395,0.388439306358,0.000668869139989,5.69575234186e-08,0.622105723023
14265485,0.536394723986,0.0,3.31700331004e-05,0.393121849985
14300066,0.947368421053,0.0,9.28031721227e-05,0.924302788845
14307043,0.42522756827,0.00125162638471,1.24095928527e-07,0.70366088632
14391096,0.542207792208,0.0,2.00987289476e-05,0.464968152866
14391111,0.2194,0.00064909344311,4.67556763797e-08,0.5
14443013,0.363520947948,0.0,0.000124994070304,0.67907103083
14522589,0.371369294606,0.0,1.92739621464e-05,0.615015974441
14558848,0.456842105263,0.0,1.58999161414e-05,0.572072072072
14573824,0.430656934307,0.0,1.09263224006e-05,0.760907504363
14587971,0.191884456671,0.0,2.66468774907e-05,0.422786820167
14626600,0.75956284153,0.0,3.27701461665e-05,0.877427997321
14721932,0.558758314856,0.000961749714011,6.68378459998e-08,0.526260504202
14739109,0.494178525226,0.000319665378655,4.3472659553e-08,0.504804612428
14764956,0.238255033557,0.0,3.2784847892e-06,0.303738317757
14791386,0.478273058593,0.0,2.94034510242e-08,0.58363487802
14807739,0.168316831683,0.0,1.70392998685e-06,0.24907063197
14824425,0.662921348315,0.0,1.76244285439e-05,0.887767969735
14851579,0.477528089888,0.0,1.02515131996e-05,0.696763202726
14865840,0.29541864139,0.0,3.57193123042e-05,0.530066815145
14867242,0.494736842105,0.0,4.77806079144e-06,0.666666666667
14905688,0.730941704036,0.000929207428008,2.88886004657e-07,0.876317249029
14962822,0.849246231156,0.0,1.47752341397e-05,0.747782002535
14969657,0.0688888888889,0.0,6.02770745997e-06,0.210526315789
14980820,0.00190597204574,6.4583921451e-05,4.47403402207e-08,0.760571950106
14982885,0.383139534884,0.0,0.000124994070304,0.744047619048
15016610,0.234567901235,0.0,9.12683119792e-06,0.529069767442
15044720,0.313370473538,0.0,9.50172519848e-06,0.34548769371
15084319,0.20218579235,0.0,2.57868265483e-06,0.357894736842
15097876,0.266228430567,0.0,1.64497606755e-05,0.350586979723
15224719,0.0858806404658,0.000192750463245,6.33928033571e-08,0.784436774396
15318630,0.302023121387,0.0,4.06179272449e-05,0.539893617021
15321243,0.264918032787,0.0,2.81964393597e-05,0.424962292609
15324749,0.429964539007,0.00125162638471,5.06524429759e-08,0.371937639198
15328663,0.832478632479,0.0,4.97153549918e-05,0.459334565619
15367428,0.273858921162,0.0,3.92830105684e-06,0.392947103275
15448383,0.0,0.000104886291039,3.85585547712e-08,0.733030347456
15455450,0.391304347826,0.0,6.80248839446e-06,0.329283110571
15530118,0.4,0.0,2.94034510242e-08,0.5703125
15595027,0.775735294118,0.000361219374627,4.12080202274e-08,0.714884696017
15682749,0.643776824034,0.0,1.21509761358e-05,0.675487465181
15805367,0.843205574913,1.47691913396e-05,3.34877594648e-08,0.927433628319
15809964,0.468423551757,0.00125162638471,7.94481800673e-08,0.508804664723
15833054,0.0,0.0,0.0,0.0
15836275,0.108655616943,0.0,3.17851305572e-06,0.188340807175
15871870,0.631683168317,0.0,8.32558715751e-05,0.687306501548
15914878,0.320123124279,0.0,3.60942063048e-05,0.357001484414
15927815,0.516632722335,0.0,2.94034510242e-08,0.490311418685
16043064,0.0,0.0,2.94034510242e-08,0.0
16142914,0.647201946472,0.0,2.41975700204e-05,0.701741654572
16180264,0.437601296596,0.0,3.81936127079e-05,0.712220149254
16257044,0.613756613757,0.0,8.47701493029e-06,0.472067039106
16282004,0.28387787895,0.0,2.05486017483e-05,0.305431547619
16303802,0.0837887067395,0.0,2.94034510242e-08,0.120192307692
16408909,0.167824074074,0.0,8.07712799636e-06,0.27150084317
16468451,0.644902634593,0.0,2.57471318894e-05,0.541009463722
16484437,0.37374749499,0.0,4.24923972477e-05,0.629959213941
16496132,0.951658767773,0.0,0.000116871366959,0.815881326353
16644246,0.526077097506,0.0,8.35205026344e-06,0.43023255814
16649872,0.508287292818,0.0,3.90330812347e-06,0.46130952381
16944013,0.34414556962,0.000977269881181,5.59341651369e-08,0.442434936039
16945428,0.39188069594,0.0,5.37392172645e-05,0.640345649583
16957615,0.149,0.0,0.000124994070304,0.5
17050665,0.174668028601,0.0,3.67190296391e-05,0.599918267266
17078096,0.390859891762,0.0,2.06985593485e-05,0.332128514056
17085112,0.178571428571,0.0,8.75193719736e-06,0.806004618938
17127177,0.237951807229,0.0,5.10899663272e-05,0.467826883444
17225810,0.192052980132,0.0,2.4287250546e-06,0.388663967611
17242852,0.379792746114,0.0,3.19453793653e-05,0.39819145619
17261097,0.488549618321,0.0,3.41947433686e-05,0.912550066756
17283343,0.458385876419,0.0,4.64662736536e-05,0.539488966318
17284137,0.4174,0.000319665378655,4.3472659553e-08,0.5
17332562,0.894837476099,0.0,2.30978809521e-05,0.638312586445
17372254,0.204807692308,0.0,2.19731989504e-05,0.457768508863
17436585,0.68691588785,0.0,0.000121270123232,0.764057331863
17455999,0.363636363636,0.0,3.98931321771e-05,0.644444444444
17507350,0.413657770801,0.000126664590133,8.64111419029e-08,0.653804347826
17520304,0.594222833563,0.0,2.94034510242e-08,0.637888095633
17523808,0.413033501606,0.00125162638471,8.30625216093e-08,0.420478723404
17557537,0.869000979432,0.0,0.000124994070304,0.550418317922
17608721,0.197530864198,0.0,2.94034510242e-08,0.269172932331
17671779,0.491847826087,0.0,4.30422417818e-05,0.609203539823
17718315,0.190740740741,0.0,9.25179586478e-06,0.405940594059
17748368,0.455696202532,0.0,5.41640971318e-05,0.713673805601
17801629,0.261220825853,0.0,3.56193405708e-05,0.389923329682
17852114,0.394557823129,0.0,3.22849892246e-06,0.465454545455
17889654,0.428571428571,0.0,4.19675456469e-05,0.781555659059
17890482,0.0910910910911,0.00125162638471,7.83191783532e-08,0.833472245374
17949945,0.157749077491,0.0,1.18510609353e-05,0.303789338471
17992531,0.4,6.78381500513e-05,3.98782972838e-08,0.5
18046941,0.303406998158,0.0,0.000124994070304,0.697155605131
18065895,0.348101265823,0.0,9.70166866545e-06,0.449477351916
18173213,0.159090909091,0.0,1.14761669348e-05,0.31156462585
18273041,0.322580645161,0.0,1.58499302746e-05,0.439888811675
18313402,0.627066115702,0.0,1.80243154779e-05,0.42654028436
18459813,0.111111111111,0.0,0.000124994070304,0.90991810737
18463828,0.583333333333,0.0,8.05213506299e-06,0.548717948718
18473173,0.877108433735,0.0,7.43583872952e-05,0.781808622503
18576332,0.647196261682,0.0,2.07735381486e-05,0.659777424483
18581153,0.106359649123,0.0,5.65281345941e-06,0.197889182058
18603088,0.716461203771,0.0,0.000113822229087,0.523935558113
18671285,0.446640316206,0.0,1.50251634734e-05,0.441501103753
18735790,0.385650224215,0.0,5.17794772537e-06,0.480186480186
18874774,0.231578947368,0.0,2.62866852157e-06,0.522613065327
18917949,0.407356321839,0.0,5.26645211295e-05,0.491941135249
18989002,0.00881488736533,0.0,0.000124994070304,0.830426839395
18995476,0.100877192982,0.0,8.50200786366e-06,0.33137829912
18997161,0.258595988539,0.0,2.12983897494e-05,0.378727191811
19171028,0.28612716763,0.0,7.83822495679e-05,0.693737552556
19190434,0.461538461538,9.38719788532e-05,6.13694128052e-08,0.419720186542
19254862,0.483709273183,0.0,1.23509196027e-05,0.55269058296
19300510,0.161038961039,0.0,8.45202199692e-06,0.46675900277
19325141,0.0,0.0,0.0,0.0
19335843,0.509915014164,0.000365975554889,9.01138245262e-08,0.496433666191
19368233,0.727272727273,0.0,2.87859785527e-06,0.721518987342
19406030,0.206349206349,0.0,2.02883812067e-06,0.388349514563
19478719,0.0,0.0,0.0,0.0
19557634,0.0353273669336,0.00125162638471,5.06524429759e-08,0.701951424961
19600027,0.188372093023,0.0,4.47814559099e-06,0.292763157895
19620476,0.4075,0.0,9.55171106522e-06,0.487836107554
19701419,0.213953488372,6.78381500513e-05,3.98782972838e-08,0.491725768322
19706832,0.525793650794,0.0,2.94034510242e-08,0.642299503194
19752959,0.0,0.0,0.0,0.0
19753816,0.0,0.0,0.0,0.0
19759124,0.593119810202,0.000319665378655,4.3472659553e-08,0.451171875
19849696,0.430453879941,0.000112896699901,3.6697326454e-08,0.4185584563
19861856,0.419969512195,0.0,4.07678848451e-05,0.554044867437
20114963,0.326530612245,0.0,6.87746719457e-06,0.736559139785
20139449,0.768765133172,0.0,6.12370972756e-05,0.747786259542
20197815,0.8536121673,0.0,5.94625990063e-05,0.693294460641
20219315,0.517361111111,0.0,1.26758277365e-05,0.637279596977
20301520,0.134992458522,0.0,6.95244599468e-06,0.172800998129
20307019,0.51082958725,0.0,6.87849631536e-05,0.52924201616
20308222,0.77628032345,0.0,3.064574683e-05,0.523952095808
20412275,0.188149053146,0.0,1.33756298709e-05,0.245969599263
20455924,0.298969072165,0.0,5.62782052604e-06,0.434951456311
20467948,0.102727272727,0.0,1.06514001335e-05,0.27868852459
20640522,0.0,0.0,2.94034510242e-08,0.0
20849470,0.738461538462,0.0,5.77777812626e-06,0.779661016949
21026345,0.343511450382,0.0,5.80277105963e-06,0.638121546961
21127172,0.503617945007,0.0,1.74494780103e-05,0.502161383285
21131225,0.216911764706,0.0,9.22680293141e-06,0.575
21133252,0.0965207631874,6.78381500513e-05,3.98782972838e-08,0.184065934066
21238673,0.0840773809524,0.0,5.90274279312e-06,0.148828372388
21253156,0.147540983607,0.0,2.90359078864e-06,0.385906040268
21257459,0.488,0.0,9.62668986534e-06,0.505928853755
21289751,0.402298850575,0.0,4.07178989784e-05,0.471201157742
21345227,0.457221711132,0.0,9.23283063887e-05,0.531061259707
21356765,0.884341637011,0.0,0.000123694437769,0.898003629764
21388359,0.0714285714286,0.0,1.22906425281e-06,0.186046511628
21425831,0.456066945607,0.0,1.39254744051e-05,0.699371069182
21479698,0.986301369863,8.03544138983e-05,5.28428852829e-08,0.509243697479
21483823,0.970954356846,7.35956314209e-05,5.47910096586e-08,0.550373134328
21622362,0.630498533724,0.0,1.22009620025e-05,0.588164251208
21634018,0.021978021978,0.0,6.54226785289e-07,0.12077294686
21671968,0.214285714286,0.0,2.8536049219e-06,0.402135231317
21714748,0.0236822001528,0.0,2.47871092134e-06,0.0696517412935
21770069,0.2,0.0,0.000110748098283,0.980088495575
21959183,0.290896407394,0.0,6.638564155e-05,0.480804056501
21968201,0.973094170404,5.78251389736e-05,5.19256218036e-08,0.543032786885
22015750,0.359949302915,0.00045759460625,6.12551008641e-08,0.446704067321
22020084,0.0546006066734,0.0,2.11984180159e-05,0.461328976035
22026158,0.872340425532,7.35956314209e-05,5.47910096586e-08,0.657351154313
22028414,0.972111553785,7.35956314209e-05,5.47910096586e-08,0.549371633752
22126409,0.0794430794431,0.0,5.17794772537e-06,0.144358794674
22173597,0.165517241379,0.0,4.25320919066e-06,0.225634178905
22207145,0.41312272175,0.000109141820747,9.71945024149e-08,0.508363201912
22278466,0.202806122449,0.0,2.20981636173e-05,0.360261117911
22324329,0.971544715447,7.35956314209e-05,5.47910096586e-08,0.560714285714
22408580,0.977168949772,0.0,5.80277105963e-06,0.513333333333
22437394,0.654545454545,0.0,8.90042462504e-05,0.970027247956
22437649,0.2722,0.0,7.42584155617e-05,0.372647427854
22600059,0.0857142857143,0.0,4.54283318325e-07,0.326923076923
22600734,0.948051948052,0.0,1.13761952013e-05,0.854990583804
22627606,0.0,0.0,0.0,0.0
22638250,0.229126213592,0.0,1.59748949415e-05,0.553339115351
22710614,0.0,0.0,0.0,0.0
22727181,0.987341772152,9.56242557918e-05,5.65374456869e-08,0.522658610272
22729091,0.986666666667,0.0,9.57670399859e-06,0.560117302053
22755015,0.336945812808,0.0,3.29201037667e-05,0.564564564565
22798846,0.302904564315,0.00013667760121,3.79381157164e-08,0.369659982563
22812325,0.300751879699,0.0,3.10353425561e-06,0.48046875
22819641,0.98615916955,8.03544138983e-05,5.28428852829e-08,0.506825938567
22930291,0.97233201581,7.35956314209e-05,5.47910096586e-08,0.699524940618
22936398,0.40395480226,0.000447831920449,4.22646268996e-08,0.42866365397
22951310,0.313725490196,0.00125162638471,8.30625216093e-08,0.471576589191
22994885,0.508438818565,0.0,2.94034510242e-08,0.75604734946
23026561,0.130171543895,0.0,0.000124994070304,0.557786702365
23125871,0.0,0.000449333872111,4.92877454607e-08,0.0
23132833,0.191449814126,0.0,1.24508913362e-05,0.480193236715
23258655,0.977777777778,0.0,6.0027145266e-06,0.570405727924
23388629,0.0,0.0,0.0,0.0
23396217,0.205761316872,0.0,5.80277105963e-06,0.322175732218
23413533,0.866,0.00029137862236,7.34479371635e-08,0.543795620438
23444554,0.0,0.000307149114808,3.91064531783e-08,0.0
23498472,0.295384615385,0.0,1.16511174684e-05,0.417040358744
23567222,0.362030905077,0.0,1.67246829426e-05,0.595896520963
23749423,0.985,0.0,3.35199341676e-05,0.690721649485
23770754,0.337579617834,6.78381500513e-05,3.98782972838e-08,0.411985018727
23808818,0.24310002208,0.0,0.000124994070304,0.524714030853
23847948,0.102725366876,0.0,3.97828692358e-06,0.248818897638
23871022,0.428571428571,0.0,2.92461425613e-05,0.722943722944
23883022,0.986301369863,0.0,8.05213506299e-06,0.523654159869
24080811,0.866580310881,0.0,0.000124994070304,0.866250866251
24104971,0.331300813008,0.000711925087623,8.42021002205e-08,0.835561497326
24164443,0.537151702786,0.0,5.68883268691e-05,0.778842862034
24197313,0.207171314741,0.0,0.000124994070304,0.539548937089
24255637,0.528362183755,0.00088489985399,5.15831113368e-08,0.425928757071
24295753,0.865051903114,0.00066711686305,9.64333152268e-08,0.756529064869
24321756,0.970338983051,7.35956314209e-05,5.47910096586e-08,0.613747954173
24386710,0.33734939759,0.0,1.20407131944e-06,0.361538461538
24649019,0.972,7.35956314209e-05,5.47910096586e-08,0.528301886792
24663107,0.303652968037,0.0,6.50257319401e-06,0.371592539455
24725275,0.194029850746,0.0,1.1540854527e-06,0.251396648045
24816799,0.893063583815,0.000168218586105,1.73857556829e-07,0.73984962406
24984561,0.302752293578,0.0,1.16511174684e-05,0.321576763485
25009142,0.98275862069,0.0,7.05241772816e-06,0.5477582846
25054335,0.978835978836,7.03414028207e-05,5.52420504593e-08,0.516624040921
25085431,0.296875,0.00125162638471,5.28622630707e-08,0.42600896861
25121744,0.310719834283,0.0,6.55358818154e-05,0.57579086116
25184645,0.423658155289,0.00125162638471,8.30625216093e-08,0.483306408185
25258953,0.744761904762,0.0,1.79493366777e-05,0.57729468599
25380235,0.972111553785,7.35956314209e-05,5.47910096586e-08,0.535185185185
25449898,0.972111553785,7.35956314209e-05,5.47910096586e-08,0.534322820037
25484842,0.22505800464,0.0,1.02015273329e-05,0.320724980299
25693756,0.307059629883,0.0,2.22231282841e-05,0.378355347252
25711830,0.170355731225,0.0,2.2822958685e-05,0.264962231261
25759948,0.429037520392,0.0,1.12012446677e-05,0.421698113208
25775049,0.987138263666,5.78251389736e-05,5.19256218036e-08,0.528787878788
25793082,0.789719626168,0.000604285218538,5.22883720396e-08,0.894085622371
25911628,0.518987341772,0.0,7.15238946165e-06,0.474209650582
25965427,0.372881355932,0.0,1.03014990663e-05,0.537254901961
26022358,0.89356277884,0.0,4.10178141788e-05,0.511062636335
26061230,0.546896551724,0.000327926112794,1.81614512453e-07,0.532710280374
26152572,0.307116104869,0.0,1.05014425333e-05,0.439664218258
26192354,0.3125,0.0,5.54255051807e-07,0.396226415094
26528107,0.0,3.80494420952e-05,4.6620805124e-08,0.0
26621229,0.477559607293,0.000147191262842,5.47404166761e-08,0.490168037183
26743316,0.0144,0.0,0.000124994070304,0.5
26967415,0.143661971831,0.0,5.72779225952e-06,0.391080617496
26970502,0.612903225806,0.0,1.72745274767e-05,0.735607675906
27014940,0.16393442623,0.0,3.95329399021e-06,0.222379603399
27119540,0.906752411576,0.0,3.45946303026e-05,0.816410861865
27159435,0.235152969406,0.0,1.09763082673e-05,0.208076009501
27241975,0.182352941176,0.0,4.9780042584e-06,0.538043478261
27244453,0.147482014388,0.0,2.07235522819e-05,0.748643761302
27327680,0.4,4.7561802619e-06,3.3963331953e-08,0.65811965812
27351758,0.972440944882,7.35956314209e-05,5.47910096586e-08,0.656292286874
27372659,0.306320907618,0.000845348460233,8.47784190235e-08,0.524653312789
27422705,0.254079254079,0.0,4.65309612459e-06,0.301302931596
27493957,0.740506329114,0.0,9.22680293141e-06,0.699619771863
27582887,0.214285714286,0.0,1.6749675876e-05,0.959827833572
27611640,0.232258064516,0.0,4.47814559099e-06,0.534534534535
27623289,0.182008368201,0.0,3.95329399021e-06,0.247244094488
27746415,0.266209476309,0.0,1.88740752125e-05,0.319762510602
27785160,0.666666666667,0.0,5.10296892526e-06,0.828571428571
28063382,0.262405382675,0.0,1.0951315334e-05,0.268757687577
28088585,0.210391822828,0.0,8.2706027041e-05,0.58486562942
28140565,0.392917369309,0.0,1.16761104017e-05,0.440037771483
28298712,0.673774954628,0.0,7.31587264934e-05,0.57037037037
28363979,0.139240506329,0.0,6.04240918548e-07,0.225490196078
28414223,0.168377823409,0.0,6.92745306131e-06,0.361730013106
28433521,0.250353606789,0.0,7.55227639558e-06,0.298611111111
28588774,0.464646464646,0.0,6.32762266042e-06,0.56
28687359,0.835,0.000186492331322,4.47488217796e-08,0.5
28757342,0.0607082630691,0.0,1.72892292023e-06,0.102874432678
28758925,0.598214285714,0.000336687497487,7.47254225129e-08,0.501976284585
28845598,0.834090909091,0.0,2.03736512147e-05,0.649122807018
29062641,0.335051546392,0.0,1.06763930669e-05,0.523341523342
29115886,0.170526315789,0.00125162638471,8.30625216093e-08,0.319484240688
29267129,0.0,0.0,0.0,0.0
29293281,0.732903225806,0.0,8.95290978512e-05,0.822084481175
29396889,0.151351351351,0.000361219374627,4.12080202274e-08,0.421875
29485766,0.283333333333,0.0,1.22906425281e-06,0.444444444444
29510629,0.0753246753247,0.0,2.12880985415e-06,0.179104477612
29536164,0.555910543131,0.0,1.06014142668e-05,0.57472826087
29710654,0.131433095804,0.0,1.30007358704e-05,0.291245791246
29745877,0.679648241206,0.000303644560931,1.50501840156e-07,0.62959516054
29770248,0.10615199035,0.0,3.32847065594e-06,0.137356919875
29867936,0.752,0.000168969561936,3.82541524751e-08,0.63902640264
30059111,0.133704735376,0.0,6.47758026064e-06,0.418152350081
30089873,0.165366614665,0.0,1.7699407344e-05,0.524480712166
30146653,0.13963963964,0.0,8.82691599748e-06,0.442211055276
30147416,0.807889759524,0.000143436383688,6.86246765275e-08,0.574646592346
30240322,0.15841223598,0.0,1.56249938743e-05,0.185163204748
30429133,0.691756272401,0.0,1.12762234678e-05,0.617283950617
30566308,0.613801452785,0.0,4.43168813837e-05,0.682063125481
30750923,0.59217877095,0.0,3.97828692358e-06,0.46884272997
30759478,0.244550408719,0.0,4.01930473776e-05,0.522601626016
31040071,0.236111111111,0.0,8.40203613018e-06,0.279399499583
31107779,0.136904761905,0.0,3.25349185583e-06,0.277419354839
31135311,0.209764918626,6.78381500513e-05,3.98782972838e-08,0.317283950617
31162918,0.331487889273,0.0,1.70995769431e-05,0.320958646617
31290927,0.36320754717,0.0,7.85219159602e-06,0.424694708277
31393396,0.900621118012,0.0,8.72694426399e-06,0.683693516699
32025215,0.260377358491,0.0,1.02015273329e-05,0.434364994664
32130104,0.345081967213,0.0,4.57164856525e-05,0.599737532808
32255772,0.5125,0.0,8.70195133062e-06,0.46452476573
32289927,0.330014224751,0.0,7.30234706187e-06,0.292756539235
32494880,0.614814814815,0.0,3.53944041704e-05,0.511754068716
32628646,0.341262580055,0.0,2.94034510242e-08,0.389726409827
32682158,0.127659574468,0.0,5.04269185066e-07,0.16814159292
32688131,0.624409979771,0.0,3.509448897e-05,0.48613998614
32831822,0.962105263158,0.0,3.26951673664e-05,0.733445566779
32988810,0.504310344828,0.0,6.37760852716e-06,0.522633744856
33091144,0.229083665339,0.0,7.10240359491e-06,0.36050955414
33411297,0.0,0.0,2.94034510242e-08,0.0
33621311,0.173134328358,0.0,2.36477254862e-05,0.585139318885
33651270,0.272277227723,0.0,1.66247112091e-05,0.621722846442
33696967,0.374100719424,9.93791349459e-05,4.18064690584e-08,0.385499557913
33726503,0.297762478485,0.0,2.10984462824e-05,0.325986078886
33747826,0.344827586207,0.0,5.79247985178e-07,0.43137254902
33764583,0.424050632911,0.0,4.17823039054e-06,0.512345679012
33894397,0.216274089936,0.0,8.9768735977e-06,0.433939393939
33999110,0.335820895522,0.000977269881181,5.59341651369e-08,0.37030075188
34116023,0.0832,0.0,0.000124994070304,0.5
34160482,0.128767123288,0.0,1.95385932056e-06,0.174208144796
34246268,0.97265625,7.35956314209e-05,5.47910096586e-08,0.550877192982
34308947,0.676470588235,0.0,6.80248839446e-06,0.570526315789
34580222,0.340329835082,0.00014243508258,1.00238685867e-07,0.360498561841
34742971,0.568181818182,0.0,5.73631926032e-05,0.881629515757
34897604,0.735294117647,0.0,4.82804665818e-06,0.738461538462
35248593,0.31712962963,0.0,2.66218845573e-05,0.551867219917
35377886,0.758569299553,0.0,3.29450967001e-05,0.495298984581
35558229,0.506493506494,0.0,9.94512923993e-05,0.962729912875
35941580,0.297356828194,0.0,2.94034510242e-08,0.286163522013
35942782,0.275423728814,0.0,3.2784847892e-06,0.355191256831
36174865,0.595459236326,0.0,4.55665280523e-05,0.652812611967
36174874,0.136842105263,0.0,2.0038451873e-06,0.293680297398
36234951,0.619909502262,0.0,1.53000857405e-05,0.58024691358
36286962,0.525477707006,0.0,8.34808079755e-05,0.841693975296
36381609,0.488745980707,0.000840592279971,1.28243233092e-07,0.566248256625
36559020,0.146496815287,0.0,3.12852718898e-06,0.283105022831
36727238,0.0990888382688,0.0,5.62782052604e-06,0.203266787659
36878978,0.815183246073,0.0,0.000102300486804,0.681772742419
36897295,0.55,0.0,7.7022339958e-06,0.489633173844
37060280,0.146718146718,0.0,1.80390172034e-06,0.215151515152
37186955,0.26,0.0,1.50398651989e-06,0.37106918239
37200902,0.0,0.0,0.0,0.0
37407255,0.157587548638,0.00102508200908,1.03399323272e-07,0.906782734857
37733715,0.225053078556,0.0,4.9780042584e-06,0.295964125561
37794895,0.261089987326,0.0,1.49251917399e-05,0.430324909747
37997913,0.990366088632,0.000180234199398,5.87533900208e-08,0.535362578335
38020938,0.990808823529,0.000180234199398,5.87533900208e-08,0.611428571429
38039576,0.990671641791,0.000180234199398,5.87533900208e-08,0.547297297297
38077486,0.414455110107,0.00066711686305,9.64333152268e-08,0.423690205011
38106309,0.99063670412,0.000180234199398,5.87533900208e-08,0.556109725686
38177628,0.990548204159,0.000180234199398,5.87533900208e-08,0.594013814275
38433789,0.162601626016,0.0,1.2100990269e-05,0.79702970297
38788028,0.943025954843,0.0,0.000124994070304,0.513399733032
38904230,0.0698795180723,0.0,4.82804665818e-06,0.133611691023
39030312,0.393805309735,0.0,4.80305372481e-06,0.458033573141
39156016,0.990421455939,0.0,1.80243154779e-05,0.579710144928
39220893,0.686111111111,0.00125162638471,5.06524429759e-08,0.502762430939
39232035,0.0,0.0,0.0,0.0
39260049,0.477855477855,0.0,1.03014990663e-05,0.489285714286
39588706,0.0,0.0,0.0,0.0
39720245,0.823529411765,0.0,2.66718704241e-05,0.641782059001
40008819,0.131455399061,0.0,1.50398651989e-06,0.216911764706
40108440,0.157439446367,0.0,8.60197959714e-06,0.372421281216
40219052,0.36862745098,0.0,7.75221986254e-06,0.547872340426
40241204,0.224390243902,0.0,8.30206439669e-06,0.349894291755
40247721,0.5,0.0,9.90161213241e-06,0.417989417989
40301402,0.971659919028,0.0,7.37732586198e-06,0.543438077634
40368888,0.966594045025,0.0,8.23061401071e-05,0.705076033412
40502358,0.517621145374,0.0,5.34642949974e-05,0.701904136573
40673360,0.160975609756,0.0,5.10296892526e-06,0.497549019608
40779066,0.0,0.0,0.0,0.0
40812882,0.3176,0.0,3.10456337639e-05,0.498193496588
40831469,0.788888888889,0.0,1.0076562666e-05,0.690721649485
40897354,0.976569540403,0.0,9.29281367896e-05,0.527533352257
40929393,0.962546816479,0.000180234199398,5.87533900208e-08,0.601194921583
40949464,0.98985801217,0.000180234199398,5.87533900208e-08,0.615144418423
41062153,0.976863753213,0.0,1.23509196027e-05,0.5589569161
41171426,0.125581395349,0.000447831920449,4.22646268996e-08,0.248251748252
