,id,followers_count,following,statuses_count,ff_ratio,age,following_rate,tweet_rate
57,43136801,546.0,352.0,24480.0,0.644688644689,2911.0,0.120920645826,4
58,162018954,410.0,1293.0,16828.0,3.15365853659,2511.0,0.514934289128,6
59,22710614,0.0,4.0,14.0,inf,2996.0,0.00133511348465,1
60,119065059,317.0,479.0,508.0,1.51104100946,2633.0,0.181921762248,1
61,532556025,1202.0,774.0,27767.0,0.643926788686,1883.0,0.411046202868,5
62,2312903347,44.0,49.0,1042.0,1.11363636364,1206.0,0.0406301824212,2
63,446546808,2563.0,1156.0,38429.0,0.451033944596,1970.0,0.586802030457,8
64,3146523464,300.0,188.0,1006.0,0.626666666667,769.0,0.244473342003,None
65,1395374546,226.0,327.0,892.0,1.44690265487,1477.0,0.221394719025,2
66,46695342,302.0,126.0,4316.0,0.417218543046,2896.0,0.0435082872928,3
67,19849696,1469.0,2034.0,6019.0,1.38461538462,3027.0,0.671952428147,3
68,70797051,3345.0,1296.0,10658.0,0.387443946188,2815.0,0.460390763766,3
69,21388359,48.0,211.0,1739.0,4.39583333333,3008.0,0.0701462765957,2
70,986137579,774.0,655.0,15327.0,0.846253229974,1626.0,0.40282902829,6
71,406828178,64.0,549.0,3097.0,8.578125,2018.0,0.272051536174,5
72,3035191778,192.0,451.0,1.0,2.34895833333,816.0,0.552696078431,None
73,54125633,1850.0,723.0,58927.0,0.390810810811,2872.0,0.251740947075,24
74,119702452,9296.0,2171.0,5968.0,0.23354130809,2631.0,0.825161535538,3
75,67253599,405.0,485.0,3873.0,1.1975308642,2827.0,0.171559957552,1
76,48357793,148.0,191.0,2260.0,1.29054054054,2890.0,0.0660899653979,1
77,625400643,29.0,51.0,5627.0,1.75862068966,1779.0,0.0286677908938,8
78,237378862,560.0,533.0,17371.0,0.951785714286,2317.0,0.230038843332,5
79,376585827,218.0,459.0,4719.0,2.10550458716,2066.0,0.222168441433,3
80,401575582,589.0,297.0,19329.0,0.504244482173,2026.0,0.146594274432,5
81,573300206,2822.0,1222.0,14184.0,0.433026222537,1836.0,0.665577342048,6
82,29293281,3539.0,724.0,136123.0,0.204577564284,2963.0,0.244346945663,44
83,80000814,243.0,403.0,12789.0,1.65843621399,2781.0,0.144911902193,5
84,40247721,394.0,550.0,13459.0,1.39593908629,2924.0,0.188098495212,4
85,783425629,574.0,158.0,68560.0,0.275261324042,1725.0,0.0915942028986,28
86,129586152,158.0,244.0,198.0,1.54430379747,2600.0,0.0938461538462,1
87,372841412,421.0,275.0,56739.0,0.653206650831,2073.0,0.132657983599,16
88,83585169,293.0,191.0,919.0,0.651877133106,2767.0,0.0690278279725,1
89,58789772,230.0,390.0,1398.0,1.69565217391,2857.0,0.136506825341,1
90,282427769,625.0,497.0,18145.0,0.7952,2224.0,0.223471223022,6
91,2630889296,167.0,258.0,106.0,1.54491017964,1040.0,0.248076923077,1
92,225241810,333.0,441.0,14170.0,1.32432432432,2349.0,0.187739463602,8
93,125541841,128.0,476.0,10457.0,3.71875,2612.0,0.182235834609,5
94,701942407,64.0,52.0,2298.0,0.8125,1765.0,0.0294617563739,3
95,116356889,35417.0,25.0,115569.0,0.000705875709405,2641.0,0.00946611132147,29
96,7004532,98994.0,336.0,171523.0,0.0033941450997,3618.0,0.0928689883914,98
97,2425786212,432.0,40.0,12820.0,0.0925925925926,1140.0,0.0350877192982,7
98,8711952,195.0,325.0,940.0,1.66666666667,3540.0,0.0918079096045,1
99,107719682,372.0,415.0,36938.0,1.11559139785,2671.0,0.155372519656,60
100,17436585,4850.0,1476.0,155621.0,0.304329896907,3103.0,0.475668707702,77
101,1727495887,185.0,116.0,2777.0,0.627027027027,1351.0,0.0858623242043,3
102,785080,1211.0,1076.0,2363.0,0.888521882742,3738.0,0.28785446763,11
103,771812148,336.0,99.0,6837.0,0.294642857143,1730.0,0.057225433526,3
104,202355526,947.0,2039.0,17233.0,2.15311510032,2408.0,0.846760797342,9
105,714301764,241.0,304.0,13001.0,1.26141078838,1758.0,0.172923777019,6
106,2568431617,300.0,348.0,5778.0,1.16,1067.0,0.326148078725,8
107,474152548,1204.0,1412.0,20956.0,1.17275747508,1939.0,0.728210417741,6
108,28140565,462.0,589.0,26196.0,1.27489177489,2968.0,0.198450134771,8
109,293212315,241.0,197.0,1874.0,0.817427385892,2205.0,0.0893424036281,3
110,1566113330,547.0,332.0,3631.0,0.606946983547,1414.0,0.234794908062,3
111,2242993111,397.0,192.0,49058.0,0.48362720403,1252.0,0.153354632588,17
112,110087402,355.0,155.0,14541.0,0.43661971831,2663.0,0.0582050319189,12
113,22437649,2979.0,5000.0,9989.0,1.6784155757,2998.0,1.66777851901,4
114,6134312,181.0,200.0,1567.0,1.10497237569,3652.0,0.0547645125958,1
115,1662017995,338.0,266.0,11966.0,0.786982248521,1375.0,0.193454545455,4
116,44850701,73.0,34.0,8486.0,0.465753424658,2903.0,0.0117120220462,3
117,708043502,427.0,371.0,11722.0,0.868852459016,1761.0,0.210675752413,5
118,2604252163,432.0,743.0,1343.0,1.71990740741,1048.0,0.708969465649,4
119,292928265,70.0,367.0,1062.0,5.24285714286,2205.0,0.166439909297,2
120,43289403,488.0,583.0,8145.0,1.19467213115,2910.0,0.200343642612,5
121,1124364168,1123.0,527.0,4522.0,0.46927871772,1571.0,0.335455124125,7
122,231957917,2663.0,1300.0,84962.0,0.488171235449,2331.0,0.557700557701,17
123,73237856,224.0,720.0,217.0,3.21428571429,2806.0,0.256593014968,1
124,312299420,391.0,604.0,8159.0,1.54475703325,2172.0,0.278084714549,4
125,15455450,269.0,551.0,186.0,2.04832713755,3227.0,0.170746823675,1
126,2574860244,654.0,1669.0,83385.0,2.55198776758,1064.0,1.56860902256,None
127,2402922414,214.0,320.0,32.0,1.4953271028,1152.0,0.277777777778,1
128,87334609,189.0,241.0,5495.0,1.27513227513,2751.0,0.0876045074518,3
129,2246800628,1710.0,932.0,10480.0,0.545029239766,1249.0,0.746196957566,8
130,77558505,657.0,454.0,39112.0,0.69101978691,2790.0,0.162724014337,7
131,2230659451,4.0,18.0,235.0,4.5,1259.0,0.0142970611597,1
132,812919140,43.0,244.0,894.0,5.67441860465,1711.0,0.14260666277,3
133,461572767,130.0,183.0,4289.0,1.40769230769,1953.0,0.0937019969278,20
134,609166669,547.0,313.0,21012.0,0.572212065814,1797.0,0.174179187535,14
135,28588774,250.0,198.0,15288.0,0.792,2966.0,0.0667565745111,4
136,13260592,1834.0,1112.0,20506.0,0.606324972737,3386.0,0.328411104548,9
137,756433608,760.0,811.0,5660.0,1.06710526316,1737.0,0.466896948762,7
138,16142914,960.0,414.0,84773.0,0.43125,3176.0,0.130352644836,12
139,47637732,474.0,1213.0,4025.0,2.55907172996,2892.0,0.419432918396,5
140,313789678,126.0,110.0,1578.0,0.873015873016,2169.0,0.05071461503,2
141,31135311,249.0,543.0,755.0,2.18072289157,2955.0,0.183756345178,1
142,379274779,491.0,393.0,24564.0,0.800407331976,2062.0,0.190591658584,5
143,1021352646,657.0,346.0,2786.0,0.526636225266,1610.0,0.214906832298,3
144,3031860812,37.0,208.0,62.0,5.62162162162,817.0,0.25458996328,None
145,27292659,736.0,659.0,16168.0,0.895380434783,2972.0,0.221736204576,4
146,36381609,403.0,305.0,2898.0,0.75682382134,2940.0,0.103741496599,2
147,1403557327,277.0,223.0,4567.0,0.805054151625,1474.0,0.151289009498,None
148,43573115,177.0,1064.0,3044.0,6.01129943503,2909.0,0.365761430045,3
149,245812733,339.0,527.0,23085.0,1.55457227139,2297.0,0.229429690901,19
150,7246122,395.0,513.0,2182.0,1.29873417722,3605.0,0.142302357836,2
151,278866572,554.0,262.0,41196.0,0.472924187726,2231.0,0.117436127297,43
152,2810008564,10.0,32.0,60.0,3.2,954.0,0.0335429769392,None
153,2339482580,527.0,246.0,5511.0,0.46679316888,1190.0,0.206722689076,5
154,6834152,2404.0,2223.0,170403.0,0.924708818636,3624.0,0.613410596026,38
155,116537112,2739.0,1122.0,66712.0,0.409638554217,2641.0,0.424839076108,87
156,159691975,4288.0,1593.0,40688.0,0.371501865672,2517.0,0.632896305125,22
157,256741082,522.0,473.0,10716.0,0.906130268199,2274.0,0.20800351803,6
158,595387862,4828.0,307.0,52675.0,0.0635874067937,1812.0,0.169426048565,15
159,9664862,265.0,239.0,400.0,0.901886792453,3493.0,0.0684225594045,1
160,5682702,314.0,86.0,4313.0,0.273885350318,3669.0,0.0234396293268,7
161,151289371,11303.0,1769.0,19447.0,0.156507122003,2540.0,0.696456692913,14
162,15595027,1371.0,549.0,130049.0,0.400437636761,3218.0,0.170602858919,8
163,330169460,610.0,519.0,28482.0,0.850819672131,2142.0,0.242296918768,18
164,876297067,3694.0,191.0,22632.0,0.051705468327,1678.0,0.113825983313,5
165,806975,8463.0,544.0,32148.0,0.0642798062153,3729.0,0.14588361491,None
166,463045937,186.0,149.0,29635.0,0.801075268817,1951.0,0.0763710917478,47
167,34308947,267.0,193.0,12552.0,0.722846441948,2947.0,0.0654903291483,5
168,516091870,2802.0,265.0,632.0,0.0945753033547,1898.0,0.139620653319,3
169,2209565230,479.0,253.0,6706.0,0.528183716075,1258.0,0.201112877583,4
170,209439268,1159.0,1773.0,48697.0,1.52976704055,2392.0,0.741220735786,12
171,533547779,1510.0,1492.0,7535.0,0.988079470199,1882.0,0.792773645058,8
172,55769013,356.0,303.0,19269.0,0.851123595506,2867.0,0.10568538542,9
173,632685533,414.0,70.0,20393.0,0.169082125604,1771.0,0.0395256916996,1
174,1617515642,471.0,293.0,16327.0,0.622080679406,1393.0,0.210337401292,5
175,456150594,1096.0,910.0,26144.0,0.830291970803,1959.0,0.464522715671,8
176,1136566969,142.0,255.0,4013.0,1.79577464789,1567.0,0.162731333759,5
177,1192626410,833.0,362.0,18740.0,0.434573829532,1549.0,0.233699160749,8
178,742326175,694.0,487.0,29126.0,0.701729106628,1744.0,0.279243119266,15
179,564336147,586.0,100.0,63832.0,0.170648464164,1846.0,0.0541711809317,12
180,589910604,142.0,308.0,2467.0,2.16901408451,1818.0,0.169416941694,5
181,2347555622,2270.0,1843.0,12249.0,0.811894273128,1186.0,1.55396290051,18
182,797268164,54.0,129.0,391.0,2.38888888889,1718.0,0.0750873108265,1
183,23808818,36237.0,4449.0,17555.0,0.122775064161,2989.0,1.48845767815,5
184,7046912,29311.0,1005.0,24544.0,0.0342874688683,3615.0,0.278008298755,7
185,2808620294,498.0,461.0,21458.0,0.925702811245,976.0,0.472336065574,None
186,3888491,1278.0,1120.0,8204.0,0.876369327074,3691.0,0.303440801951,3
187,1148751751,962.0,1017.0,14686.0,1.05717255717,1563.0,0.650671785029,11
188,635818294,245.0,317.0,2356.0,1.29387755102,1767.0,0.179400113186,2
189,2331598592,46.0,99.0,279.0,2.15217391304,1195.0,0.0828451882845,2
190,2193114259,2190.0,581.0,59681.0,0.265296803653,1281.0,0.453551912568,213
191,79168933,914.0,288.0,21280.0,0.315098468271,2784.0,0.103448275862,6
192,206570295,85.0,160.0,4379.0,1.88235294118,2398.0,0.0667222685571,4
193,572969576,862.0,339.0,29396.0,0.393271461717,1837.0,0.184540010887,72
194,347709470,590.0,265.0,35289.0,0.449152542373,2114.0,0.125354777673,5
195,62739096,39.0,94.0,232.0,2.41025641026,2843.0,0.0330636651425,1
196,84482024,595.0,2599.0,43563.0,4.36806722689,2763.0,0.940644227289,34
197,14824425,698.0,87.0,25519.0,0.124641833811,3286.0,0.0264759586123,5
198,412767501,229.0,418.0,2319.0,1.82532751092,2010.0,0.207960199005,2
199,30759478,1655.0,1461.0,131826.0,0.882779456193,2956.0,0.494248985115,114
200,45859110,422.0,978.0,35964.0,2.31753554502,2899.0,0.337357709555,3
201,84464758,230.0,461.0,7305.0,2.00434782609,2763.0,0.166847629388,6
202,2730458366,256.0,329.0,1372.0,1.28515625,1008.0,0.326388888889,3
203,2967176515,1083.0,1868.0,2836.0,1.72483841182,860.0,2.17209302326,None
204,593724411,1075.0,962.0,13764.0,0.89488372093,1814.0,0.530319735391,5
205,43964510,5530.0,3168.0,31537.0,0.57287522604,2907.0,1.08978328173,5
206,52660118,770.0,283.0,34983.0,0.367532467532,2877.0,0.0983663538408,None
207,2925459516,39.0,131.0,1068.0,3.35897435897,889.0,0.147356580427,None
208,144976887,1266.0,706.0,21512.0,0.55766192733,2557.0,0.276104810325,8
209,568015457,253.0,258.0,20130.0,1.01976284585,1842.0,0.14006514658,9
210,90229508,260.0,328.0,17166.0,1.26153846154,2740.0,0.119708029197,7
211,2739111941,281.0,479.0,2199.0,1.70462633452,1011.0,0.473788328388,None
212,2828821663,622.0,627.0,1842.0,1.00803858521,967.0,0.648397104447,None
213,29710654,516.0,1257.0,10857.0,2.43604651163,2961.0,0.424518743668,6
214,17748368,2162.0,858.0,14395.0,0.396854764107,3090.0,0.277669902913,5
215,48552476,508.0,489.0,31008.0,0.962598425197,2889.0,0.169262720665,12
216,496168830,46.0,99.0,3809.0,2.15217391304,1915.0,0.0516971279373,8
217,3054142278,709.0,1984.0,2422.0,2.79830747532,807.0,2.458488228,None
218,406817411,756.0,471.0,10689.0,0.623015873016,2018.0,0.233399405352,8
219,14443013,5234.0,2367.0,76949.0,0.452235384028,3315.0,0.714027149321,7
220,69843045,202.0,978.0,2870.0,4.84158415842,2818.0,0.347054648687,1
221,74602378,77.0,92.0,4000.0,1.19480519481,2800.0,0.0328571428571,3
222,2662897087,303.0,345.0,1670.0,1.13861386139,1032.0,0.334302325581,13
223,1476770959,68.0,108.0,1266.0,1.58823529412,1445.0,0.0747404844291,2
224,126921664,471.0,289.0,8629.0,0.613588110403,2608.0,0.110812883436,3
225,29115886,445.0,952.0,5202.0,2.1393258427,2963.0,0.3212959838,3
226,451417227,1468.0,1675.0,15459.0,1.14100817439,1964.0,0.852851323829,5
227,340396112,418.0,1980.0,352.0,4.73684210526,2126.0,0.931326434619,1
228,115785153,304.0,192.0,24720.0,0.631578947368,2644.0,0.0726172465961,8
229,704248286,217.0,210.0,4890.0,0.967741935484,1763.0,0.11911514464,7
230,1547325224,354.0,481.0,3450.0,1.35875706215,1421.0,0.338494018297,3
231,21634018,25.0,177.0,315.0,7.08,3005.0,0.0589018302829,1
232,977387497,424.0,290.0,9710.0,0.683962264151,1630.0,0.177914110429,4
233,302841108,176.0,1016.0,2713.0,5.77272727273,2188.0,0.464351005484,2
234,14573824,434.0,134.0,18648.0,0.308755760369,3306.0,0.0405323653962,4
235,3873101,710.0,506.0,120943.0,0.712676056338,3691.0,0.137090219453,12
236,853279890,1390.0,945.0,34056.0,0.679856115108,1691.0,0.558840922531,70
237,149587895,171.0,453.0,960.0,2.64912280702,2545.0,0.177996070727,3
238,19190434,627.0,861.0,45372.0,1.37320574163,3040.0,0.283223684211,9
239,315478329,457.0,314.0,27384.0,0.687089715536,2167.0,0.144900784495,22
240,405166123,4070.0,2421.0,104511.0,0.59484029484,2021.0,1.19792182088,249
241,2471671369,73.0,18.0,112381.0,0.246575342466,1112.0,0.0161870503597,170
242,601401812,675.0,525.0,28217.0,0.777777777778,1805.0,0.290858725762,13
243,531212295,648.0,196.0,1491.0,0.302469135802,1884.0,0.104033970276,3
244,33999110,793.0,1343.0,52100.0,1.69356872636,2948.0,0.455563093623,4
245,2881123344,264.0,729.0,2500.0,2.76136363636,932.0,0.782188841202,None
246,50598277,332.0,957.0,1249.0,2.88253012048,2883.0,0.331945889698,1
247,80988429,728.0,182.0,15943.0,0.25,2777.0,0.0655383507382,None
248,541506684,1560.0,1317.0,24952.0,0.844230769231,1873.0,0.703150026695,14
249,430588488,49.0,243.0,1272.0,4.95918367347,1988.0,0.122233400402,3
250,182276961,62.0,93.0,7911.0,1.5,2458.0,0.0378356387307,5
251,1655718626,423.0,33.0,1178.0,0.0780141843972,1378.0,0.0239477503628,2
252,1465761582,1034.0,567.0,35091.0,0.54835589942,1450.0,0.391034482759,12
253,503262878,444.0,920.0,17162.0,2.07207207207,1908.0,0.482180293501,9
254,1580923315,156.0,173.0,1303.0,1.10897435897,1408.0,0.122869318182,3
255,2988136898,1053.0,2162.0,2329.0,2.05318138651,850.0,2.54352941176,None
256,2807953832,171.0,246.0,5136.0,1.43859649123,977.0,0.251791197544,None
257,170185613,1402.0,295.0,25103.0,0.210413694722,2489.0,0.118521494576,4
258,51465730,78.0,218.0,810.0,2.79487179487,2881.0,0.075668170774,3
259,2260634148,400.0,380.0,9111.0,0.95,1240.0,0.306451612903,7
260,1890978697,4.0,4.0,365.0,1.0,1334.0,0.00299850074963,1
261,17127177,2132.0,2291.0,12012.0,1.07457786116,3117.0,0.735001604107,4
262,566099034,269.0,404.0,1500.0,1.50185873606,1844.0,0.219088937093,8
263,140356430,1799.0,164.0,57201.0,0.0911617565314,2569.0,0.0638380692877,29
264,2267842723,611.0,430.0,12619.0,0.703764320786,1235.0,0.348178137652,5
265,990902802,970.0,722.0,22418.0,0.744329896907,1624.0,0.444581280788,7
266,17608721,180.0,487.0,1639.0,2.70555555556,3095.0,0.157350565428,2
267,211449302,2249.0,633.0,49449.0,0.281458425967,2387.0,0.265186426477,3
268,888320442,279.0,725.0,439.0,2.59856630824,1672.0,0.433612440191,1
269,2877874706,68.0,598.0,953.0,8.79411764706,934.0,0.640256959315,None
270,85782515,896.0,204.0,65498.0,0.227678571429,2758.0,0.0739666424946,3
271,1941490830,485.0,496.0,22193.0,1.02268041237,1319.0,0.376042456406,18
272,2577885343,6628.0,496.0,54356.0,0.074834037417,1062.0,0.467043314501,None
273,354010930,42.0,274.0,311.0,6.52380952381,2104.0,0.130228136882,1
274,243819894,416.0,194.0,9395.0,0.466346153846,2302.0,0.0842745438749,6
275,59104830,1035.0,981.0,18399.0,0.947826086957,2856.0,0.343487394958,18
276,338055297,289.0,279.0,3801.0,0.965397923875,2129.0,0.131047440113,4
277,2918891071,1183.0,696.0,8489.0,0.588334742181,895.0,0.777653631285,None
278,578266551,217.0,513.0,5039.0,2.36405529954,1831.0,0.280174767886,3
279,365257073,666.0,599.0,28440.0,0.899399399399,2086.0,0.287152444871,5
280,1083991861,481.0,224.0,6387.0,0.465696465696,1586.0,0.141235813367,4
281,268773741,141.0,438.0,3597.0,3.10638297872,2251.0,0.194580186584,2
282,438362574,672.0,324.0,50096.0,0.482142857143,1979.0,0.163719050025,6
283,40241204,340.0,616.0,19069.0,1.81176470588,2924.0,0.210670314637,7
284,1908684955,84.0,173.0,1858.0,2.05952380952,1329.0,0.130173062453,4
285,1220963168,2.0,22.0,12.0,11.0,1541.0,0.0142764438676,1
286,2457848317,298.0,176.0,3853.0,0.590604026846,1121.0,0.157002676182,None
287,311262395,396.0,172.0,45407.0,0.434343434343,2173.0,0.0791532443626,11
288,63830658,143.0,266.0,4235.0,1.86013986014,2840.0,0.093661971831,2
289,450860458,329.0,299.0,27195.0,0.908814589666,1965.0,0.152162849873,None
290,292913844,447.0,72.0,80278.0,0.161073825503,2205.0,0.0326530612245,9
291,1433206302,737.0,602.0,15634.0,0.816824966079,1462.0,0.411764705882,8
292,737521098,667.0,581.0,7034.0,0.871064467766,1747.0,0.332570120206,5
293,49240687,224.0,280.0,5314.0,1.25,2887.0,0.0969864911673,3
294,2462247966,315.0,303.0,20506.0,0.961904761905,1119.0,0.270777479893,None
295,270654915,889.0,762.0,41321.0,0.857142857143,2247.0,0.3391188251,15
296,2007021,3093.0,203.0,4184.0,0.0656320724216,3708.0,0.0547464940669,3
297,623599125,387.0,459.0,13324.0,1.18604651163,1781.0,0.257720381808,7
298,68406780,888.0,757.0,39712.0,0.852477477477,2823.0,0.268154445625,11
299,332238901,598.0,450.0,11062.0,0.752508361204,2139.0,0.210378681627,5
300,1895160985,223.0,179.0,5382.0,0.80269058296,1333.0,0.134283570893,3
301,47740610,2568.0,1012.0,71452.0,0.394080996885,2892.0,0.349930843707,7
302,107821380,288.0,267.0,8738.0,0.927083333333,2671.0,0.0999625608386,5
303,1382561,519.0,1595.0,10439.0,3.0732177264,3714.0,0.429456112009,4
304,225683965,988.0,1053.0,18384.0,1.06578947368,2348.0,0.448466780239,4
305,716455623,894.0,843.0,12066.0,0.942953020134,1310.0,0.643511450382,10
306,3023729952,137.0,213.0,2495.0,1.55474452555,820.0,0.259756097561,None
307,110273768,15487.0,10617.0,79500.0,0.685542713243,2662.0,3.98835462059,5
308,933183398,1174.0,981.0,35548.0,0.835604770017,1652.0,0.59382566586,25
309,2314131617,705.0,896.0,5674.0,1.27092198582,1203.0,0.744804655029,9
310,45186390,397.0,114.0,22795.0,0.287153652393,2902.0,0.039283252929,15
311,566109750,2530.0,872.0,31859.0,0.344664031621,1844.0,0.472885032538,10
312,546074374,861.0,741.0,5594.0,0.8606271777,1868.0,0.396680942184,3
313,462534253,584.0,500.0,31370.0,0.856164383562,1951.0,0.256278831369,15
314,370263238,336.0,219.0,7998.0,0.651785714286,2078.0,0.105389797883,6
315,2778387798,1861.0,1703.0,2500.0,0.91509940892,992.0,1.71673387097,None
316,293853413,454.0,235.0,24348.0,0.517621145374,2203.0,0.10667271902,9
317,2324541288,236.0,397.0,790.0,1.68220338983,1199.0,0.331109257715,3
318,40368888,3305.0,1385.0,10638.0,0.419062027231,2923.0,0.473828258638,13
319,1012081039,1766.0,1044.0,10777.0,0.591166477916,1615.0,0.646439628483,15
320,5820222,247.0,431.0,10499.0,1.74493927126,3663.0,0.117663117663,5
321,1195136336,218.0,240.0,19658.0,1.10091743119,1549.0,0.15493867011,10
322,571602303,51.0,69.0,166.0,1.35294117647,1838.0,0.0375408052231,1
323,763086512,2413.0,1401.0,8284.0,0.580605055947,1734.0,0.807958477509,5
324,460232733,1714.0,234.0,3904.0,0.136522753792,1954.0,0.119754350051,3
325,368766578,779.0,241.0,3053.0,0.309370988447,2080.0,0.115865384615,6
326,6296742,2585.0,1550.0,28164.0,0.599613152805,3646.0,0.425123422929,5
327,378028393,53.0,418.0,41.0,7.88679245283,2064.0,0.202519379845,1
328,1403795054,693.0,506.0,17394.0,0.730158730159,1473.0,0.343516632722,6
329,70142270,533.0,741.0,21489.0,1.39024390244,2817.0,0.263045793397,8
330,2957860783,1063.0,312.0,2890.0,0.293508936971,864.0,0.361111111111,None
331,2223611410,529.0,445.0,3442.0,0.841209829868,1251.0,0.355715427658,3
332,2323069159,132.0,133.0,487.0,1.00757575758,1200.0,0.110833333333,3
333,2573468022,681.0,21.0,545.0,0.0308370044053,1065.0,0.0197183098592,13
334,474513196,448.0,483.0,19548.0,1.078125,1938.0,0.249226006192,5
335,47417665,97.0,428.0,1634.0,4.41237113402,2893.0,0.147943311441,1
336,2722021425,773.0,194.0,1342.0,0.250970245796,1029.0,0.188532555879,2
337,1066996903,735.0,1566.0,9195.0,2.1306122449,1592.0,0.983668341709,5
338,86805382,118.0,77.0,7039.0,0.652542372881,2754.0,0.0279593318809,10
339,1098069500,466.0,398.0,6714.0,0.854077253219,1581.0,0.25173940544,5
340,2568104706,752.0,1139.0,6310.0,1.51462765957,1067.0,1.06747891284,7
341,2579534268,167.0,197.0,7511.0,1.17964071856,1061.0,0.185673892554,None
342,262100774,2418.0,2027.0,121368.0,0.83829611249,2263.0,0.895713654441,31
343,3044923343,179.0,241.0,4299.0,1.34636871508,818.0,0.294621026895,None
